Wall time,Step,Value
1690526565.305878,6,-6.0
1690526565.331336,7,-2.0
1690526565.432272,11,16.0
1690526565.457977,12,8.0
1690526565.507405,14,-6.0
1690526565.531807,15,0.0
1690526565.556962,16,-6.0
1690526565.6064901,18,10.0
1690526565.6312509,19,2.0
1690526565.655596,20,12.0
1690526565.680656,21,16.0
1690526565.782607,25,-4.0
1690526566.006469,34,-12.0
1690526566.03156,35,-4.0
1690526566.081505,37,16.0
1690526566.156647,40,0.0
1690526566.1818051,41,0.0
1690526566.2317288,43,12.0
1690526566.2813282,45,14.0
1690526566.306549,46,4.0
1690526566.35774,48,-6.0
1690526566.40873,50,10.0
1690526566.433293,51,-14.0
1690526566.508091,54,6.0
1690526566.5331872,55,2.0
1690526566.558111,56,-6.0
1690526566.5825841,57,10.0
1690526566.607326,58,8.0
1690526566.6818821,61,-4.0
1690526566.707266,62,14.0
1690526566.7588632,64,-8.0
1690526566.80924,66,10.0
1690526566.8342102,67,0.0
1690526566.8591208,68,2.0
1690526566.88474,69,10.0
1690526566.9601212,72,4.0
1690526566.98529,73,8.0
1690526567.0098948,74,20.0
1690526567.035228,75,28.0
1690526567.084139,77,6.0
1690526567.158365,80,4.0
1690526567.282957,85,8.0
1690526567.30847,86,18.0
1690526567.3334332,87,-2.0
1690526567.3584268,88,4.0
1690526567.38291,89,10.0
1690526567.40715,90,-2.0
1690526567.531927,95,14.0
1690526567.967904,103,6.0
1690526568.044924,106,-2.0
1690526568.069987,107,16.0
1690526568.246104,114,14.0
1690526568.324393,117,8.0
1690526568.382717,119,16.0
1690526568.409096,120,18.0
1690526568.436069,121,8.0
1690526568.5443149,125,14.0
1690526568.570818,126,10.0
1690526568.599114,127,-2.0
1690526568.680324,130,18.0
1690526568.706557,131,26.0
1690526568.787601,134,4.0
1690526568.893517,138,10.0
1690526568.947675,140,22.0
1690526569.000621,142,20.0
1690526569.0278609,143,14.0
1690526569.0542562,144,12.0
1690526569.080348,145,18.0
1690526569.183127,149,28.0
1690526569.234745,151,20.0
1690526569.310312,154,20.0
1690526569.3356311,155,26.0
1690526569.360218,156,16.0
1690526569.4108002,158,2.0
1690526569.436789,159,18.0
1690526569.462216,160,0.0
1690526569.542007,163,10.0
1690526569.5949109,165,6.0
1690526569.6212668,166,20.0
1690526569.6755981,168,8.0
1690526569.7008471,169,12.0
1690526569.778097,172,24.0
1690526569.905927,177,18.0
1690526569.931647,178,12.0
1690526569.957412,179,26.0
1690526570.009336,181,26.0
1690526570.033736,182,-2.0
1690526570.08446,184,18.0
1690526570.1363819,186,10.0
1690526570.161922,187,14.0
1690526570.187777,188,0.0
1690526570.212936,189,16.0
1690526570.2625868,191,28.0
1690526570.2877178,192,14.0
1690526570.4680052,199,24.0
1690526570.80516,203,22.0
1690526570.907159,207,22.0
1690526570.9331079,208,26.0
1690526570.958804,209,30.0
1690526571.0637598,213,10.0
1690526571.141485,216,34.0
1690526571.217931,219,24.0
1690526571.2438788,220,24.0
1690526571.322792,223,22.0
1690526571.348535,224,10.0
1690526571.400028,226,24.0
1690526571.4258182,227,42.0
1690526571.4507651,228,10.0
1690526571.501945,230,38.0
1690526571.530498,231,18.0
1690526571.580603,233,12.0
1690526571.606297,234,24.0
1690526571.631532,235,20.0
1690526571.707102,238,24.0
1690526571.8052962,241,30.0
1690526571.9341052,246,22.0
1690526571.9853399,248,28.0
1690526572.042018,250,26.0
1690526572.112143,251,26.0
1690526572.242639,256,42.0
1690526572.319541,259,24.0
1690526572.348305,260,36.0
1690526572.372886,261,-2.0
1690526572.398716,262,48.0
1690526572.4544199,264,18.0
1690526572.556685,268,44.0
1690526572.607232,270,42.0
1690526572.658827,272,20.0
1690526572.7093601,274,22.0
1690526572.836104,279,42.0
1690526572.8877,281,30.0
1690526572.992235,285,4.0
1690526573.120547,290,38.0
1690526573.171508,292,24.0
1690526573.196416,293,36.0
1690526573.271607,296,28.0
1690526573.324227,298,28.0
1690526573.3491788,299,38.0
1690526573.605427,300,30.0
1690526573.6572108,302,30.0
1690526573.6822422,303,34.0
1690526573.708568,304,16.0
1690526573.811563,308,30.0
1690526573.83636,309,24.0
1690526573.887938,311,20.0
1690526573.966463,314,28.0
1690526574.077346,318,38.0
1690526574.1054971,319,44.0
1690526574.132998,320,40.0
1690526574.159967,321,42.0
1690526574.216276,323,26.0
1690526574.300375,326,22.0
1690526574.330095,327,36.0
1690526574.358337,328,28.0
1690526574.442435,331,44.0
1690526574.470409,332,36.0
1690526574.523131,334,24.0
1690526574.6880069,340,44.0
1690526574.739817,342,26.0
1690526574.818474,345,12.0
1690526574.8443468,346,48.0
1690526574.896749,348,34.0
1690526574.923469,349,36.0
1690526575.055016,354,44.0
1690526575.081472,355,42.0
1690526575.134115,357,38.0
1690526575.185807,359,30.0
1690526575.211806,360,40.0
1690526575.2377238,361,32.0
1690526575.316459,364,26.0
1690526575.342376,365,30.0
1690526575.4205592,368,44.0
1690526575.4465642,369,20.0
1690526575.500087,371,26.0
1690526575.5257,372,28.0
1690526575.5758588,374,14.0
1690526575.678136,378,32.0
1690526575.70325,379,50.0
1690526575.7281501,380,34.0
1690526575.779161,382,32.0
1690526575.8045409,383,34.0
1690526575.882118,386,40.0
1690526575.9075022,387,34.0
1690526575.93412,388,36.0
1690526575.961338,389,44.0
1690526576.0140622,391,54.0
1690526576.0402749,392,42.0
1690526576.066995,393,32.0
1690526576.093066,394,48.0
1690526576.564793,403,46.0
1690526576.590762,404,36.0
1690526576.643546,406,44.0
1690526576.7236018,409,44.0
1690526576.9049768,416,50.0
1690526576.930339,417,44.0
1690526577.034278,421,56.0
1690526577.0605068,422,50.0
1690526577.085505,423,30.0
1690526577.135701,425,24.0
1690526577.187087,427,58.0
1690526577.289187,431,42.0
1690526577.5194292,440,62.0
1690526577.5450351,441,60.0
1690526577.570388,442,56.0
1690526577.59517,443,32.0
1690526577.646954,445,44.0
1690526577.672256,446,32.0
1690526577.750473,449,54.0
1690526577.828575,452,46.0
1690526578.014695,459,44.0
1690526578.039844,460,42.0
1690526578.065774,461,56.0
1690526578.090847,462,30.0
