Wall time,Step,Value
1690526626.536698,6,-34.0
1690526626.562607,7,-28.0
1690526626.663983,11,-28.0
1690526626.6893172,12,-19.0
1690526626.739414,14,-16.0
1690526626.764983,15,-19.0
1690526626.789988,16,-22.0
1690526626.839909,18,-22.0
1690526626.864838,19,-19.0
1690526626.889733,20,-37.0
1690526626.915416,21,-19.0
1690526627.016717,25,-13.0
1690526627.2436311,34,-13.0
1690526627.2697642,35,-19.0
1690526627.320863,37,-4.0
1690526627.394817,40,-25.0
1690526627.4198248,41,-16.0
1690526627.470378,43,-25.0
1690526627.5208042,45,-10.0
1690526627.546176,46,-34.0
1690526627.596732,48,-31.0
1690526627.6473238,50,-19.0
1690526627.672121,51,-25.0
1690526627.748651,54,-22.0
1690526627.774018,55,-22.0
1690526627.799188,56,-4.0
1690526627.8244119,57,-13.0
1690526627.8495302,58,-19.0
1690526627.923957,61,-13.0
1690526627.948977,62,-13.0
1690526627.998539,64,-19.0
1690526628.049206,66,-10.0
1690526628.074906,67,-13.0
1690526628.100362,68,-22.0
1690526628.124973,69,-16.0
1690526628.2004962,72,-25.0
1690526628.224957,73,-13.0
1690526628.250154,74,-10.0
1690526628.274632,75,-28.0
1690526628.325136,77,-22.0
1690526628.400373,80,-22.0
1690526628.525565,85,-13.0
1690526628.551071,86,-31.0
1690526628.57625,87,-22.0
1690526628.600791,88,-19.0
1690526628.625589,89,-13.0
1690526628.65028,90,-1.0
1690526628.777235,95,-7.0
1690526629.217677,103,-13.0
1690526629.293014,106,-16.0
1690526629.3176188,107,-13.0
1690526629.494248,114,-25.0
1690526629.5680032,117,-19.0
1690526629.617331,119,-10.0
1690526629.6416042,120,-16.0
1690526629.6678789,121,-25.0
1690526629.76839,125,-13.0
1690526629.793542,126,-22.0
1690526629.8193438,127,-22.0
1690526629.894088,130,-16.0
1690526629.918916,131,-10.0
1690526629.9944751,134,-10.0
1690526630.093884,138,-25.0
1690526630.1442912,140,-4.0
1690526630.19506,142,-1.0
1690526630.2203572,143,-13.0
1690526630.245559,144,-31.0
1690526630.270952,145,-7.0
1690526630.3770702,149,-16.0
1690526630.429611,151,-22.0
1690526630.507682,154,-7.0
1690526630.533292,155,-10.0
1690526630.559019,156,-16.0
1690526630.610784,158,-10.0
1690526630.6433768,159,-13.0
1690526630.673472,160,-37.0
1690526630.752398,163,-19.0
1690526630.804516,165,-7.0
1690526630.832523,166,-13.0
1690526630.886136,168,-19.0
1690526630.913148,169,-1.0
1690526631.0351539,172,-13.0
1690526631.171148,177,5.0
1690526631.197023,178,-13.0
1690526631.2244108,179,-7.0
1690526631.289952,181,-1.0
1690526631.319864,182,-22.0
1690526631.374223,184,-22.0
1690526631.42918,186,-4.0
1690526631.458571,187,-10.0
1690526631.484565,188,2.0
1690526631.509621,189,-10.0
1690526631.561704,191,-4.0
1690526631.5870998,192,-10.0
1690526631.765624,199,2.0
1690526632.1007261,203,-4.0
1690526632.203833,207,-10.0
1690526632.2290308,208,-16.0
1690526632.254318,209,-13.0
1690526632.356423,213,2.0
1690526632.432972,216,-7.0
