Wall time,Step,Value
1690526969.458237,6,-25.0
1690526969.4831731,7,-19.0
1690526969.583712,11,-19.0
1690526969.609261,12,-19.0
1690526969.659331,14,-22.0
1690526969.684318,15,-25.0
1690526969.709307,16,-25.0
1690526969.760183,18,-31.0
1690526969.785103,19,-16.0
1690526969.810231,20,-13.0
1690526969.834906,21,-25.0
1690526969.936503,25,-19.0
1690526970.1628811,34,-25.0
1690526970.187846,35,-19.0
1690526970.2381172,37,-16.0
1690526970.314452,40,-28.0
1690526970.3403609,41,-25.0
1690526970.390075,43,-28.0
1690526970.440193,45,-25.0
1690526970.4656188,46,-28.0
1690526970.5159879,48,-25.0
1690526970.565469,50,-19.0
1690526970.590383,51,-28.0
1690526970.665611,54,-10.0
1690526970.690986,55,-22.0
1690526970.716151,56,-22.0
1690526970.740971,57,-19.0
1690526970.766415,58,-25.0
1690526970.842402,61,2.0
1690526970.867146,62,-25.0
1690526970.9178429,64,-19.0
1690526970.97584,66,-31.0
1690526971.003456,67,-13.0
1690526971.0300002,68,-25.0
1690526971.057508,69,-22.0
1690526971.138954,72,-31.0
1690526971.165728,73,-28.0
1690526971.19327,74,-37.0
1690526971.221411,75,-13.0
1690526971.274698,77,-13.0
1690526971.355175,80,-34.0
1690526971.488555,85,-10.0
1690526971.514909,86,-10.0
1690526971.541975,87,-22.0
1690526971.569694,88,-16.0
1690526971.596329,89,-22.0
1690526971.621166,90,-25.0
1690526971.747154,95,-10.0
1690526972.187016,103,-22.0
1690526972.263743,106,-22.0
1690526972.28881,107,-16.0
1690526972.469376,114,-7.0
1690526972.5449018,117,-4.0
1690526972.595119,119,-37.0
1690526972.621073,120,-7.0
1690526972.646215,121,-7.0
1690526972.748037,125,-7.0
1690526972.773586,126,-16.0
1690526972.7984462,127,-13.0
1690526972.874103,130,-22.0
1690526972.899295,131,-4.0
1690526972.97569,134,-16.0
1690526973.0798059,138,-19.0
1690526973.1320808,140,-16.0
1690526973.1842718,142,-7.0
1690526973.211373,143,-1.0
1690526973.237225,144,-13.0
1690526973.2642822,145,-7.0
1690526973.367049,149,-10.0
1690526973.417757,151,-10.0
1690526973.496351,154,-28.0
1690526973.528957,155,-22.0
1690526973.556643,156,-28.0
