Wall time,Step,Value
1690527088.965096,6,4.0
1690527088.991039,7,10.0
1690527089.092012,11,-8.0
1690527089.1178792,12,-4.0
1690527089.1675699,14,-2.0
1690527089.1928582,15,2.0
1690527089.218991,16,-4.0
1690527089.2699819,18,0.0
1690527089.295251,19,6.0
1690527089.32043,20,6.0
1690527089.345072,21,-2.0
1690527089.445156,25,20.0
1690527089.672068,34,-4.0
1690527089.697119,35,6.0
1690527089.747137,37,0.0
1690527089.8224099,40,6.0
1690527089.8472362,41,8.0
1690527089.897695,43,12.0
1690527089.9502442,45,-2.0
1690527089.977417,46,10.0
1690527090.0301352,48,2.0
1690527090.090991,50,4.0
1690527090.120598,51,0.0
1690527090.202742,54,18.0
1690527090.230506,55,18.0
1690527090.257673,56,-22.0
1690527090.286965,57,18.0
1690527090.317344,58,12.0
1690527090.3995352,61,-2.0
1690527090.425534,62,-2.0
1690527090.4775522,64,2.0
1690527090.530605,66,-22.0
1690527090.5582788,67,-8.0
1690527090.5846982,68,10.0
1690527090.609945,69,10.0
1690527090.685956,72,-6.0
1690527090.710656,73,14.0
1690527090.736792,74,0.0
1690527090.761795,75,12.0
1690527090.812793,77,12.0
1690527090.888575,80,-8.0
1690527091.013821,85,4.0
1690527091.040006,86,8.0
1690527091.065653,87,22.0
1690527091.0909,88,10.0
1690527091.115841,89,20.0
1690527091.1409569,90,10.0
1690527091.26542,95,18.0
1690527091.704292,103,24.0
1690527091.7796118,106,4.0
1690527091.8047712,107,12.0
1690527091.982498,114,20.0
1690527092.057826,117,16.0
1690527092.108048,119,22.0
1690527092.13347,120,-10.0
1690527092.158168,121,2.0
1690527092.259008,125,14.0
1690527092.284239,126,14.0
1690527092.3096042,127,16.0
1690527092.386015,130,28.0
1690527092.410895,131,26.0
1690527092.4867232,134,12.0
1690527092.5877912,138,26.0
1690527092.63824,140,18.0
1690527092.688863,142,4.0
1690527092.71348,143,14.0
1690527092.738812,144,34.0
1690527092.763901,145,16.0
1690527092.863764,149,8.0
1690527092.915311,151,32.0
1690527092.9910898,154,26.0
1690527093.016702,155,32.0
1690527093.041915,156,14.0
1690527093.092163,158,10.0
1690527093.117418,159,10.0
1690527093.141898,160,24.0
1690527093.218387,163,4.0
1690527093.269247,165,4.0
1690527093.294503,166,12.0
1690527093.3445609,168,20.0
1690527093.369966,169,16.0
1690527093.447293,172,2.0
1690527093.573515,177,26.0
1690527093.598357,178,4.0
1690527093.623534,179,24.0
1690527093.6739268,181,32.0
1690527093.699454,182,26.0
1690527093.750006,184,8.0
1690527093.802471,186,28.0
1690527093.827827,187,20.0
1690527093.8532438,188,8.0
1690527093.878307,189,8.0
1690527093.929975,191,16.0
1690527093.9556658,192,20.0
1690527094.13236,199,20.0
1690527094.467953,203,12.0
1690527094.5678499,207,34.0
1690527094.5935,208,26.0
1690527094.618583,209,24.0
1690527094.719956,213,22.0
1690527094.796298,216,36.0
1690527094.872504,219,26.0
1690527094.897994,220,24.0
1690527094.975096,223,32.0
1690527095.000018,224,14.0
1690527095.050991,226,20.0
1690527095.0764658,227,24.0
1690527095.102037,228,26.0
1690527095.153025,230,20.0
1690527095.1784298,231,22.0
1690527095.228606,233,28.0
1690527095.2543612,234,48.0
1690527095.279731,235,16.0
1690527095.355443,238,16.0
1690527095.430576,241,26.0
1690527095.5577269,246,26.0
1690527095.6094542,248,34.0
1690527095.6631281,250,24.0
1690527095.689568,251,28.0
1690527095.8242,256,26.0
1690527095.908598,259,28.0
1690527095.936012,260,18.0
1690527095.962453,261,16.0
1690527095.9901388,262,28.0
1690527096.0438778,264,32.0
1690527096.1506891,268,12.0
1690527096.205739,270,44.0
1690527096.2610078,272,30.0
1690527096.3131561,274,22.0
1690527096.4397728,279,30.0
1690527096.491213,281,14.0
1690527096.593471,285,48.0
1690527096.7211368,290,28.0
1690527096.772217,292,32.0
1690527096.796936,293,26.0
1690527096.872549,296,28.0
1690527096.9237041,298,26.0
1690527096.948898,299,38.0
1690527097.208822,300,32.0
1690527097.2600708,302,24.0
1690527097.2854688,303,48.0
1690527097.3112938,304,34.0
1690527097.4126542,308,26.0
1690527097.437715,309,24.0
1690527097.4889548,311,40.0
1690527097.565808,314,42.0
1690527097.668044,318,38.0
1690527097.6936939,319,44.0
1690527097.7192378,320,40.0
1690527097.7450209,321,40.0
1690527097.796237,323,50.0
1690527097.872585,326,20.0
1690527097.89809,327,32.0
1690527097.923535,328,44.0
1690527098.0009742,331,18.0
1690527098.026447,332,32.0
1690527098.076431,334,32.0
1690527098.2289941,340,38.0
1690527098.279903,342,44.0
1690527098.355892,345,44.0
1690527098.381852,346,36.0
1690527098.433105,348,48.0
1690527098.458536,349,38.0
1690527098.5859468,354,30.0
1690527098.611116,355,34.0
1690527098.662174,357,48.0
1690527098.712233,359,32.0
1690527098.737739,360,38.0
1690527098.76411,361,40.0
1690527098.8394449,364,36.0
1690527098.864788,365,44.0
1690527098.9420748,368,30.0
1690527098.9669518,369,16.0
1690527099.017743,371,50.0
1690527099.043246,372,44.0
1690527099.09451,374,46.0
1690527099.195832,378,18.0
1690527099.221291,379,38.0
1690527099.2458088,380,24.0
1690527099.296205,382,36.0
1690527099.320988,383,32.0
1690527099.397513,386,48.0
1690527099.422868,387,42.0
1690527099.448281,388,28.0
1690527099.474242,389,26.0
1690527099.524972,391,34.0
1690527099.5499258,392,38.0
1690527099.5748649,393,38.0
1690527099.600598,394,40.0
1690527100.063564,403,36.0
1690527100.0891142,404,36.0
1690527100.139474,406,26.0
1690527100.2156959,409,46.0
1690527100.393153,416,34.0
1690527100.418754,417,46.0
1690527100.5203042,421,32.0
1690527100.545986,422,28.0
1690527100.5712068,423,40.0
1690527100.620964,425,46.0
1690527100.671742,427,46.0
1690527100.774858,431,54.0
1690527101.005894,440,54.0
1690527101.0313768,441,34.0
1690527101.056659,442,32.0
1690527101.0817149,443,46.0
1690527101.133246,445,32.0
1690527101.158541,446,42.0
1690527101.234924,449,44.0
1690527101.315424,452,58.0
1690527101.504898,459,52.0
1690527101.530475,460,42.0
1690527101.556906,461,40.0
1690527101.5842838,462,30.0
1690527101.638947,464,42.0
1690527101.666003,465,36.0
1690527101.693439,466,48.0
1690527101.746975,468,42.0
1690527101.7739038,469,50.0
1690527101.800226,470,74.0
1690527101.854027,472,44.0
1690527101.9093041,474,44.0
1690527101.935381,475,48.0
1690527102.039042,479,56.0
1690527102.2195451,486,48.0
1690527102.295365,489,46.0
1690527102.320436,490,30.0
1690527102.3702881,492,44.0
1690527102.421781,494,54.0
1690527102.499382,497,62.0
1690527103.016568,508,52.0
1690527103.093376,511,58.0
1690527103.1190689,512,44.0
1690527103.144612,513,48.0
1690527103.19591,515,54.0
1690527103.2462862,517,54.0
1690527103.271619,518,52.0
1690527103.321856,520,18.0
1690527103.449001,525,48.0
1690527103.474611,526,58.0
1690527103.6273139,532,48.0
1690527103.679102,534,60.0
1690527103.7046552,535,48.0
1690527103.72989,536,38.0
1690527103.7553558,537,58.0
1690527103.781193,538,58.0
1690527103.807109,539,56.0
1690527103.831705,540,42.0
1690527103.85678,541,38.0
1690527103.882085,542,58.0
1690527103.908194,543,56.0
1690527103.9592152,545,48.0
1690527104.035537,548,60.0
1690527104.061356,549,60.0
1690527104.0867898,550,62.0
1690527104.137769,552,46.0
1690527104.238827,556,64.0
1690527104.291144,558,50.0
1690527104.342307,560,54.0
1690527104.4457018,564,64.0
1690527104.470983,565,48.0
1690527104.4968698,566,58.0
1690527104.548416,568,44.0
1690527104.599203,570,70.0
1690527104.651649,572,46.0
1690527104.7020109,574,62.0
1690527104.727204,575,62.0
1690527104.8037949,578,48.0
1690527104.854697,580,66.0
1690527104.8798451,581,62.0
1690527104.905247,582,68.0
1690527104.9311738,583,58.0
1690527104.9572322,584,58.0
1690527104.9831119,585,46.0
1690527105.034585,587,62.0
1690527105.059637,588,58.0
1690527105.1891148,593,54.0
1690527105.214535,594,58.0
1690527105.264899,596,54.0
1690527105.29088,597,56.0
1690527105.316472,598,64.0
1690527105.628254,601,58.0
1690527105.6797628,603,48.0
1690527105.729965,605,50.0
1690527105.7816472,607,54.0
1690527105.8324769,609,56.0
1690527105.8844118,611,72.0
1690527105.910275,612,56.0
1690527105.935998,613,52.0
1690527106.013738,616,60.0
1690527106.115149,620,54.0
