Wall time,Step,Value
1690527205.836072,6,10.0
1690527205.860754,7,14.0
1690527205.962016,11,-4.0
1690527205.987082,12,22.0
1690527206.037717,14,4.0
1690527206.063076,15,6.0
1690527206.088314,16,0.0
1690527206.139779,18,-8.0
1690527206.164751,19,-2.0
1690527206.1907609,20,-8.0
1690527206.217011,21,-4.0
1690527206.318016,25,-6.0
1690527206.5460942,34,0.0
1690527206.571074,35,12.0
1690527206.6222248,37,-16.0
1690527206.6984599,40,28.0
1690527206.724033,41,6.0
1690527206.77459,43,-2.0
1690527206.82625,45,-6.0
1690527206.851275,46,18.0
1690527206.901694,48,-4.0
1690527206.952789,50,-6.0
1690527206.9774919,51,-8.0
1690527207.052992,54,6.0
1690527207.078239,55,4.0
1690527207.102832,56,14.0
1690527207.1283991,57,-6.0
1690527207.153012,58,0.0
1690527207.228064,61,8.0
1690527207.2534862,62,12.0
1690527207.3048918,64,12.0
1690527207.3561149,66,10.0
1690527207.38168,67,26.0
1690527207.40699,68,-2.0
1690527207.432132,69,6.0
1690527207.507827,72,-2.0
1690527207.533282,73,-2.0
1690527207.558926,74,8.0
1690527207.584511,75,4.0
1690527207.6357162,77,28.0
1690527207.712411,80,16.0
1690527207.83939,85,4.0
1690527207.864574,86,-2.0
1690527207.8900821,87,16.0
1690527207.9150872,88,16.0
1690527207.940374,89,-4.0
1690527207.965621,90,-4.0
1690527208.0922081,95,2.0
1690527208.536219,103,-6.0
1690527208.612457,106,-14.0
1690527208.6381319,107,28.0
1690527208.825977,114,2.0
1690527208.905529,117,22.0
1690527208.9588292,119,16.0
1690527208.985517,120,2.0
1690527209.013437,121,-6.0
1690527209.123988,125,8.0
1690527209.151521,126,10.0
1690527209.178323,127,10.0
1690527209.258741,130,20.0
1690527209.286222,131,-2.0
1690527209.368036,134,14.0
1690527209.4732108,138,-6.0
1690527209.5251489,140,26.0
1690527209.576637,142,22.0
1690527209.6020858,143,14.0
1690527209.628167,144,4.0
1690527209.654217,145,6.0
1690527209.755629,149,12.0
1690527209.8068218,151,26.0
1690527209.8839428,154,2.0
1690527209.909677,155,24.0
1690527209.934928,156,32.0
1690527209.986541,158,32.0
1690527210.01213,159,12.0
1690527210.038435,160,24.0
1690527210.114582,163,28.0
1690527210.1660008,165,22.0
1690527210.190729,166,30.0
1690527210.241903,168,20.0
1690527210.267375,169,14.0
1690527210.345054,172,34.0
1690527210.471178,177,4.0
1690527210.497185,178,16.0
1690527210.5225952,179,6.0
1690527210.5735219,181,-2.0
1690527210.59872,182,4.0
1690527210.650532,184,38.0
1690527210.70256,186,20.0
1690527210.72796,187,28.0
1690527210.7537658,188,34.0
1690527210.779117,189,34.0
1690527210.829584,191,22.0
1690527210.8548648,192,16.0
1690527211.033731,199,18.0
1690527211.375202,203,10.0
1690527211.4773738,207,20.0
1690527211.502325,208,6.0
1690527211.527541,209,30.0
1690527211.630985,213,18.0
1690527211.7075992,216,14.0
1690527211.7834802,219,34.0
1690527211.809236,220,24.0
1690527211.886396,223,22.0
1690527211.91167,224,28.0
1690527211.962296,226,40.0
1690527211.987026,227,2.0
1690527212.012115,228,16.0
1690527212.0632021,230,-2.0
1690527212.0885592,231,34.0
1690527212.1398091,233,46.0
1690527212.164781,234,28.0
1690527212.19055,235,18.0
1690527212.266504,238,16.0
1690527212.343026,241,18.0
1690527212.4720871,246,30.0
1690527212.522636,248,32.0
1690527212.5737631,250,30.0
1690527212.599034,251,22.0
1690527212.728663,256,30.0
1690527212.806078,259,20.0
1690527212.831627,260,32.0
1690527212.856593,261,50.0
1690527212.8823109,262,28.0
1690527212.932718,264,22.0
1690527213.034813,268,26.0
1690527213.087122,270,36.0
1690527213.139222,272,20.0
1690527213.1907961,274,38.0
1690527213.318309,279,26.0
1690527213.3704581,281,36.0
1690527213.471116,285,30.0
1690527213.597018,290,24.0
1690527213.647886,292,24.0
1690527213.672756,293,32.0
1690527213.7473931,296,14.0
1690527213.7991161,298,36.0
1690527213.824439,299,18.0
1690527214.088444,300,26.0
1690527214.139373,302,36.0
1690527214.165348,303,30.0
1690527214.1907258,304,28.0
1690527214.293034,308,24.0
1690527214.3184042,309,30.0
1690527214.370019,311,34.0
1690527214.451723,314,34.0
1690527214.5593228,318,30.0
1690527214.5849469,319,26.0
1690527214.612161,320,18.0
1690527214.639211,321,14.0
1690527214.693591,323,18.0
1690527214.7743921,326,12.0
1690527214.801103,327,46.0
1690527214.8284092,328,22.0
1690527214.910076,331,32.0
1690527214.93679,332,22.0
1690527214.9921432,334,24.0
1690527215.1495879,340,34.0
1690527215.201665,342,38.0
1690527215.279583,345,24.0
1690527215.305969,346,30.0
1690527215.357271,348,22.0
1690527215.383167,349,36.0
1690527215.511623,354,44.0
1690527215.5379462,355,40.0
1690527215.58813,357,36.0
1690527215.63948,359,38.0
1690527215.665525,360,26.0
1690527215.6913621,361,26.0
1690527215.767839,364,26.0
1690527215.793532,365,46.0
1690527215.870583,368,28.0
1690527215.8962529,369,36.0
1690527215.9483678,371,38.0
1690527215.9743948,372,46.0
1690527216.0252101,374,16.0
1690527216.1285918,378,48.0
1690527216.155282,379,44.0
1690527216.181215,380,44.0
1690527216.232393,382,16.0
1690527216.258231,383,34.0
1690527216.334534,386,32.0
1690527216.360019,387,34.0
1690527216.385545,388,32.0
1690527216.4111412,389,42.0
1690527216.4630249,391,54.0
1690527216.4879181,392,36.0
1690527216.5128388,393,50.0
1690527216.538522,394,32.0
1690527217.0098171,403,32.0
1690527217.035295,404,36.0
1690527217.086575,406,56.0
1690527217.1633651,409,40.0
1690527217.341572,416,40.0
1690527217.3674262,417,48.0
1690527217.4691231,421,46.0
1690527217.49452,422,20.0
1690527217.520792,423,34.0
1690527217.572543,425,38.0
1690527217.62355,427,48.0
1690527217.727437,431,64.0
1690527217.9585862,440,48.0
1690527217.984554,441,52.0
1690527218.010187,442,58.0
1690527218.035854,443,54.0
1690527218.0867789,445,40.0
