Wall time,Step,Value
1690526789.688931,6,-25.0
1690526789.7153192,7,-13.0
1690526789.822722,11,-37.0
1690526789.848651,12,-19.0
1690526789.900037,14,-31.0
1690526789.924871,15,-16.0
1690526789.95011,16,-25.0
1690526790.0007648,18,-19.0
1690526790.0254452,19,-31.0
1690526790.050576,20,-28.0
1690526790.0757241,21,-7.0
1690526790.174983,25,-34.0
1690526790.401744,34,-19.0
1690526790.426634,35,-31.0
1690526790.475853,37,-31.0
1690526790.551198,40,-19.0
1690526790.5764182,41,-28.0
1690526790.627414,43,-25.0
1690526790.6776419,45,-25.0
1690526790.70332,46,-22.0
1690526790.7544,48,-19.0
1690526790.804307,50,-22.0
1690526790.829895,51,-10.0
1690526790.905986,54,-25.0
1690526790.93105,55,-13.0
1690526790.955629,56,-31.0
1690526790.9804869,57,-28.0
1690526791.005949,58,-16.0
1690526791.08113,61,-16.0
1690526791.106425,62,-28.0
1690526791.155793,64,-25.0
1690526791.206201,66,-7.0
1690526791.2317388,67,-16.0
1690526791.2572029,68,-16.0
1690526791.282805,69,-10.0
1690526791.358615,72,-34.0
1690526791.383187,73,8.0
1690526791.408597,74,-10.0
1690526791.433252,75,-13.0
1690526791.482914,77,-25.0
1690526791.559256,80,-22.0
1690526791.683908,85,-16.0
1690526791.70854,86,-10.0
1690526791.733427,87,-25.0
1690526791.759176,88,-10.0
1690526791.785063,89,-10.0
1690526791.810308,90,-19.0
1690526791.936152,95,-34.0
1690526792.373031,103,-19.0
1690526792.447883,106,-13.0
1690526792.4726021,107,-25.0
1690526792.648797,114,-10.0
1690526792.725217,117,-22.0
1690526792.775559,119,-25.0
1690526792.8008661,120,-19.0
1690526792.826355,121,-28.0
1690526792.9281468,125,-16.0
1690526792.953419,126,-22.0
1690526792.978514,127,-16.0
1690526793.0547452,130,-16.0
1690526793.0795672,131,-16.0
1690526793.155749,134,-19.0
1690526793.259011,138,-16.0
1690526793.3097532,140,-22.0
1690526793.3614411,142,-16.0
1690526793.3887942,143,-22.0
1690526793.4144619,144,-13.0
1690526793.440907,145,-16.0
1690526793.5442529,149,-7.0
1690526793.59532,151,-1.0
1690526793.6730208,154,-13.0
1690526793.698542,155,-16.0
1690526793.724454,156,-13.0
1690526793.7755551,158,5.0
1690526793.800564,159,-1.0
1690526793.826431,160,-13.0
1690526793.9028952,163,-19.0
1690526793.953496,165,-22.0
1690526793.978126,166,-1.0
1690526794.0294862,168,-7.0
1690526794.055234,169,-1.0
1690526794.131841,172,-25.0
1690526794.2581,177,-16.0
1690526794.282648,178,-13.0
1690526794.3081899,179,-13.0
1690526794.3587232,181,-7.0
1690526794.383839,182,-13.0
1690526794.434809,184,-13.0
1690526794.4859269,186,-16.0
1690526794.5118668,187,-10.0
1690526794.5382762,188,-10.0
1690526794.563274,189,-19.0
1690526794.614016,191,-7.0
1690526794.639657,192,-13.0
1690526794.8172271,199,-7.0
1690526795.175429,203,-7.0
1690526795.291102,207,11.0
1690526795.3182888,208,-10.0
1690526795.3450902,209,-7.0
1690526795.454616,213,-4.0
1690526795.555676,216,-10.0
1690526795.6375349,219,-7.0
1690526795.663723,220,2.0
1690526795.74317,223,-1.0
1690526795.768963,224,-7.0
1690526795.8295848,226,-1.0
1690526795.883785,227,-10.0
1690526795.910572,228,-10.0
1690526795.9630961,230,-1.0
1690526795.988864,231,-16.0
1690526796.0407512,233,-1.0
1690526796.066549,234,-7.0
1690526796.092393,235,2.0
1690526796.174824,238,-7.0
1690526796.258645,241,-4.0
1690526796.392616,246,-7.0
1690526796.4449742,248,-16.0
1690526796.495347,250,-10.0
1690526796.521636,251,-10.0
1690526796.650366,256,2.0
1690526796.7267342,259,-1.0
1690526796.75261,260,-7.0
1690526796.7779148,261,-7.0
1690526796.8035982,262,-1.0
1690526796.8558478,264,5.0
1690526796.959184,268,8.0
1690526797.008822,270,8.0
1690526797.0599859,272,-4.0
1690526797.112106,274,-10.0
1690526797.238059,279,-4.0
1690526797.289681,281,-10.0
1690526797.391798,285,-4.0
1690526797.519995,290,-10.0
1690526797.570984,292,-4.0
1690526797.596596,293,5.0
1690526797.67461,296,-4.0
1690526797.724898,298,-4.0
1690526797.749761,299,2.0
1690526798.009614,300,2.0
1690526798.061269,302,2.0
1690526798.086575,303,-4.0
1690526798.112617,304,-1.0
1690526798.2142148,308,-31.0
1690526798.239478,309,-4.0
1690526798.289793,311,-4.0
1690526798.364408,314,-1.0
1690526798.464444,318,-10.0
1690526798.489206,319,-1.0
1690526798.515575,320,-1.0
1690526798.5410109,321,5.0
1690526798.591763,323,-7.0
1690526798.668104,326,8.0
1690526798.6929212,327,2.0
1690526798.718268,328,17.0
1690526798.793782,331,-13.0
1690526798.8192372,332,-4.0
1690526798.8702762,334,5.0
1690526799.0227451,340,-4.0
1690526799.0745192,342,2.0
1690526799.1520069,345,-7.0
1690526799.177118,346,-10.0
1690526799.228089,348,-1.0
1690526799.253233,349,2.0
1690526799.379412,354,-7.0
1690526799.4045062,355,-7.0
1690526799.455678,357,11.0
1690526799.507178,359,2.0
1690526799.532968,360,-7.0
1690526799.5587049,361,-16.0
1690526799.63641,364,2.0
1690526799.662056,365,5.0
1690526799.737238,368,-1.0
1690526799.762368,369,-1.0
1690526799.813094,371,-1.0
1690526799.8390799,372,2.0
1690526799.890458,374,20.0
1690526799.991324,378,2.0
1690526800.016852,379,5.0
1690526800.042453,380,2.0
1690526800.093601,382,8.0
