Wall time,Step,Value
1690526878.6918988,6,-25.0
1690526878.717799,7,-22.0
1690526878.8204522,11,-19.0
1690526878.846085,12,-22.0
1690526878.897516,14,-28.0
1690526878.922792,15,-22.0
1690526878.948919,16,-43.0
1690526879.000093,18,-28.0
1690526879.0254679,19,-16.0
1690526879.050876,20,-25.0
1690526879.076201,21,-34.0
1690526879.175794,25,-16.0
1690526879.403553,34,-28.0
1690526879.429419,35,-40.0
1690526879.479879,37,-28.0
1690526879.5554812,40,-34.0
1690526879.580692,41,-25.0
1690526879.630477,43,-34.0
1690526879.680522,45,-19.0
1690526879.7057369,46,-19.0
1690526879.756702,48,-13.0
1690526879.80653,50,-25.0
1690526879.8313138,51,-28.0
1690526879.906602,54,-16.0
1690526879.9317272,55,-28.0
1690526879.956961,56,-28.0
1690526879.9828212,57,-22.0
1690526880.008956,58,-16.0
1690526880.088656,61,-16.0
1690526880.115233,62,-28.0
1690526880.168312,64,-31.0
1690526880.221822,66,-22.0
1690526880.2487948,67,-16.0
1690526880.275421,68,-7.0
1690526880.3037708,69,-13.0
1690526880.384728,72,-19.0
1690526880.411673,73,-19.0
1690526880.438533,74,-19.0
1690526880.4646301,75,-22.0
1690526880.517356,77,-22.0
1690526880.597861,80,-7.0
1690526880.727556,85,-16.0
1690526880.753649,86,-13.0
1690526880.778995,87,-13.0
1690526880.805238,88,-16.0
1690526880.831497,89,-22.0
1690526880.856873,90,-13.0
1690526880.983458,95,-7.0
1690526881.427448,103,-22.0
1690526881.503485,106,-19.0
1690526881.528951,107,-22.0
1690526881.709554,114,-25.0
1690526881.7902951,117,-10.0
1690526881.842391,119,-19.0
1690526881.870656,120,-16.0
1690526881.897099,121,-16.0
1690526882.002194,125,-10.0
1690526882.029208,126,-13.0
1690526882.055138,127,-16.0
1690526882.140299,130,-16.0
1690526882.166861,131,-25.0
1690526882.24384,134,-22.0
1690526882.354443,138,-4.0
1690526882.411328,140,-19.0
1690526882.46313,142,-10.0
1690526882.488634,143,-28.0
1690526882.5137742,144,-4.0
1690526882.5396821,145,-19.0
1690526882.6662898,149,-19.0
1690526882.749726,151,-28.0
1690526882.8267589,154,-19.0
1690526882.8518069,155,-16.0
1690526882.876919,156,-10.0
1690526882.928236,158,-7.0
1690526882.955026,159,-16.0
1690526882.981678,160,-22.0
1690526883.061741,163,-16.0
1690526883.1130502,165,-7.0
1690526883.1380842,166,-13.0
1690526883.1884558,168,2.0
1690526883.214664,169,-13.0
1690526883.2938821,172,-7.0
1690526883.423886,177,-1.0
1690526883.44926,178,-19.0
1690526883.475378,179,-19.0
1690526883.527159,181,-13.0
1690526883.552953,182,-16.0
1690526883.604251,184,-7.0
1690526883.655421,186,-10.0
1690526883.680683,187,-13.0
1690526883.706039,188,-22.0
1690526883.732082,189,-13.0
1690526883.7829492,191,-10.0
1690526883.808929,192,-13.0
1690526883.9881978,199,-16.0
1690526884.3301609,203,8.0
1690526884.433642,207,-22.0
1690526884.45963,208,-13.0
1690526884.4854121,209,-1.0
1690526884.5868611,213,-10.0
1690526884.6643012,216,-10.0
1690526884.740742,219,-4.0
1690526884.766042,220,-1.0
1690526884.8440251,223,-10.0
1690526884.8694148,224,-13.0
1690526884.922255,226,-1.0
1690526884.948653,227,-22.0
1690526884.973504,228,2.0
1690526885.024775,230,-16.0
1690526885.050974,231,-1.0
1690526885.101828,233,-7.0
1690526885.127241,234,-1.0
1690526885.153478,235,-19.0
1690526885.2300549,238,-13.0
1690526885.3066502,241,-19.0
1690526885.435624,246,-13.0
1690526885.487616,248,-7.0
1690526885.539249,250,-10.0
1690526885.5653272,251,-1.0
1690526885.695486,256,-22.0
1690526885.775635,259,-1.0
1690526885.802359,260,2.0
1690526885.8291059,261,-13.0
1690526885.856249,262,-1.0
1690526885.911459,264,-10.0
1690526886.0219278,268,-4.0
1690526886.0767949,270,-7.0
1690526886.129472,272,-10.0
1690526886.183135,274,-7.0
1690526886.320417,279,5.0
1690526886.372617,281,-13.0
1690526886.477557,285,-10.0
1690526886.607829,290,-1.0
1690526886.659839,292,2.0
1690526886.685225,293,-7.0
1690526886.762581,296,8.0
1690526886.814163,298,-1.0
1690526886.840053,299,-1.0
1690526887.101952,300,-13.0
1690526887.154452,302,-10.0
1690526887.180206,303,2.0
1690526887.2058501,304,2.0
1690526887.310627,308,-4.0
1690526887.336616,309,-4.0
1690526887.388617,311,5.0
1690526887.4656022,314,-10.0
1690526887.569321,318,8.0
1690526887.595098,319,5.0
1690526887.621019,320,5.0
1690526887.6465652,321,-7.0
1690526887.697619,323,2.0
1690526887.774086,326,-16.0
1690526887.800011,327,2.0
1690526887.8264341,328,-10.0
1690526887.9049711,331,8.0
1690526887.930893,332,2.0
1690526887.982904,334,-1.0
1690526888.137942,340,-13.0
1690526888.18977,342,14.0
1690526888.265755,345,8.0
1690526888.291431,346,8.0
1690526888.3443341,348,5.0
1690526888.37,349,-4.0
1690526888.49937,354,2.0
