Wall time,Step,Value
1690527694.3249831,6,-49.0
1690527694.341575,7,-64.0
1690527694.4077141,11,-67.0
1690527694.424448,12,-58.0
1690527694.458312,14,-67.0
1690527694.474932,15,-52.0
1690527694.491435,16,-61.0
1690527694.524954,18,-49.0
1690527694.541436,19,-43.0
1690527694.557756,20,-61.0
1690527694.574603,21,-61.0
1690527694.6405241,25,-43.0
1690527694.78941,34,-43.0
1690527694.806079,35,-73.0
1690527694.838985,37,-40.0
1690527694.8879921,40,-73.0
1690527694.904657,41,-67.0
1690527694.9376252,43,-49.0
1690527694.970031,45,-76.0
1690527694.986578,46,-52.0
1690527695.0192199,48,-34.0
1690527695.0526998,50,-55.0
1690527695.069298,51,-64.0
1690527695.118565,54,-52.0
1690527695.1342778,55,-37.0
1690527695.150409,56,-61.0
1690527695.167435,57,-61.0
1690527695.184263,58,-52.0
1690527695.233309,61,-55.0
1690527695.250046,62,-55.0
1690527695.2825642,64,-70.0
1690527695.314636,66,-58.0
1690527695.331106,67,-58.0
1690527695.347466,68,-52.0
1690527695.363869,69,-46.0
1690527695.412808,72,-43.0
1690527695.428652,73,-52.0
1690527695.444777,74,-64.0
1690527695.4612339,75,-40.0
1690527695.4935071,77,-52.0
1690527695.542648,80,-43.0
1690527695.624007,85,-40.0
1690527695.640121,86,-37.0
1690527695.656481,87,-61.0
1690527695.672152,88,-52.0
1690527695.6888242,89,-55.0
1690527695.7057762,90,-55.0
1690527695.78755,95,-58.0
1690527696.063621,103,-55.0
1690527696.116931,106,-52.0
1690527696.134963,107,-43.0
1690527696.259234,114,-67.0
1690527696.3111959,117,-52.0
1690527696.34571,119,-46.0
1690527696.363164,120,-55.0
1690527696.380279,121,-52.0
1690527696.45153,125,-34.0
1690527696.467916,126,-34.0
1690527696.4840581,127,-28.0
1690527696.532705,130,-49.0
1690527696.548747,131,-49.0
1690527696.5974662,134,-34.0
1690527696.663622,138,-49.0
1690527696.695961,140,-55.0
1690527696.728512,142,-37.0
1690527696.744616,143,-52.0
1690527696.761329,144,-49.0
1690527696.77717,145,-37.0
1690527696.842079,149,-49.0
1690527696.874475,151,-40.0
1690527696.9224598,154,-37.0
1690527696.9381602,155,-49.0
1690527696.954626,156,-49.0
1690527696.9873211,158,-58.0
1690527697.003744,159,-40.0
1690527697.0197031,160,-52.0
1690527697.0682502,163,-43.0
1690527697.100482,165,-40.0
1690527697.116089,166,-28.0
1690527697.1486342,168,-52.0
1690527697.164814,169,-49.0
1690527697.214368,172,-19.0
1690527697.295805,177,-49.0
1690527697.3113,178,-31.0
1690527697.3275468,179,-49.0
1690527697.359465,181,-40.0
1690527697.37565,182,-46.0
1690527697.407917,184,-34.0
1690527697.4401221,186,-64.0
1690527697.4559062,187,-46.0
1690527697.4718149,188,-34.0
1690527697.488288,189,-37.0
1690527697.520768,191,-46.0
1690527697.5368772,192,-55.0
1690527697.648648,199,-40.0
1690527697.841988,203,-43.0
1690527697.905548,207,-37.0
1690527697.921677,208,-46.0
1690527697.9382741,209,-25.0
1690527698.002731,213,-34.0
1690527698.05038,216,-49.0
1690527698.0987,219,-55.0
1690527698.115113,220,-46.0
1690527698.1634848,223,-31.0
1690527698.179796,224,-37.0
1690527698.2117891,226,-34.0
1690527698.227921,227,-25.0
1690527698.2443619,228,-34.0
1690527698.276747,230,-43.0
1690527698.2927291,231,-34.0
1690527698.324991,233,-52.0
1690527698.341486,234,-40.0
1690527698.357376,235,-19.0
1690527698.405097,238,-37.0
1690527698.4534771,241,-37.0
1690527698.532713,246,-37.0
1690527698.565213,248,-40.0
1690527698.59746,250,-61.0
1690527698.613635,251,-37.0
1690527698.693411,256,-34.0
1690527698.740753,259,-25.0
1690527698.757272,260,-25.0
1690527698.773519,261,-34.0
1690527698.78954,262,-16.0
1690527698.821311,264,-31.0
1690527698.88546,268,-28.0
1690527698.917603,270,-43.0
1690527698.949535,272,-43.0
1690527698.9811258,274,-37.0
1690527699.06055,279,-31.0
1690527699.092615,281,-25.0
1690527699.155649,285,-43.0
1690527699.2364328,290,-49.0
1690527699.2688751,292,-28.0
1690527699.2846131,293,-22.0
1690527699.333248,296,-40.0
1690527699.3658571,298,-16.0
1690527699.3819818,299,-22.0
1690527699.525534,300,-25.0
1690527699.5578082,302,-37.0
1690527699.5739892,303,-46.0
1690527699.589943,304,-37.0
1690527699.6531022,308,-28.0
1690527699.669088,309,-19.0
1690527699.700938,311,-34.0
1690527699.748218,314,-19.0
1690527699.811758,318,-34.0
1690527699.8279638,319,-34.0
1690527699.8433988,320,-28.0
1690527699.859172,321,-22.0
1690527699.891218,323,-16.0
1690527699.93916,326,-19.0
1690527699.955328,327,-25.0
1690527699.9713862,328,-31.0
1690527700.0185652,331,-22.0
1690527700.034233,332,-19.0
1690527700.066265,334,-19.0
1690527700.160861,340,-34.0
1690527700.192512,342,-19.0
