Wall time,Step,Value
1690527974.625396,6,-46.0
1690527974.6419148,7,-46.0
1690527974.708709,11,-34.0
1690527974.725421,12,-48.0
1690527974.7586298,14,-42.0
1690527974.774933,15,-64.0
1690527974.7922409,16,-38.0
1690527974.825939,18,-60.0
1690527974.842288,19,-38.0
1690527974.859052,20,-48.0
1690527974.8757,21,-46.0
1690527974.941689,25,-38.0
1690527975.090333,34,-38.0
1690527975.1070359,35,-38.0
1690527975.139851,37,-52.0
1690527975.190461,40,-56.0
1690527975.206711,41,-36.0
1690527975.2393112,43,-58.0
1690527975.272964,45,-44.0
1690527975.289577,46,-48.0
1690527975.322577,48,-44.0
1690527975.355652,50,-52.0
1690527975.37209,51,-46.0
1690527975.422105,54,-44.0
1690527975.4382038,55,-40.0
1690527975.454428,56,-44.0
1690527975.470879,57,-40.0
1690527975.4873102,58,-40.0
1690527975.5363898,61,-38.0
1690527975.552382,62,-40.0
1690527975.5843809,64,-62.0
1690527975.617045,66,-50.0
1690527975.633974,67,-34.0
1690527975.650269,68,-28.0
1690527975.666465,69,-38.0
1690527975.716921,72,-28.0
1690527975.733639,73,-24.0
1690527975.750081,74,-44.0
1690527975.766488,75,-60.0
1690527975.799175,77,-52.0
1690527975.8483992,80,-36.0
1690527975.9311008,85,-40.0
1690527975.947646,86,-32.0
1690527975.963781,87,-34.0
1690527975.980261,88,-36.0
1690527975.997368,89,-50.0
1690527976.013886,90,-54.0
1690527976.0962229,95,-32.0
1690527976.3620532,103,-42.0
1690527976.4118311,106,-44.0
1690527976.4280078,107,-48.0
1690527976.544657,114,-36.0
1690527976.595305,117,-54.0
1690527976.628455,119,-50.0
1690527976.644275,120,-40.0
1690527976.660369,121,-34.0
1690527976.727159,125,-24.0
1690527976.7437959,126,-30.0
1690527976.760452,127,-28.0
1690527976.810254,130,-36.0
1690527976.8270211,131,-48.0
1690527976.876919,134,-38.0
1690527976.943821,138,-26.0
1690527976.9766972,140,-28.0
1690527977.009932,142,-44.0
1690527977.0259252,143,-36.0
1690527977.042511,144,-44.0
1690527977.059114,145,-28.0
1690527977.1259542,149,-38.0
1690527977.159717,151,-38.0
1690527977.209064,154,-30.0
1690527977.225316,155,-34.0
1690527977.241647,156,-30.0
1690527977.273654,158,-20.0
1690527977.2902122,159,-32.0
1690527977.306945,160,-14.0
1690527977.356778,163,-26.0
1690527977.389903,165,-32.0
1690527977.406121,166,-32.0
1690527977.439614,168,-34.0
1690527977.456382,169,-26.0
1690527977.506397,172,-38.0
1690527977.588981,177,-28.0
1690527977.605514,178,-18.0
1690527977.622029,179,-42.0
1690527977.654752,181,-18.0
1690527977.671249,182,-36.0
1690527977.7043898,184,-28.0
1690527977.7373629,186,-36.0
1690527977.753564,187,-26.0
1690527977.770761,188,-28.0
1690527977.787107,189,-20.0
1690527977.820096,191,-30.0
1690527977.836756,192,-30.0
1690527977.950342,199,-36.0
1690527978.147723,203,-20.0
1690527978.215103,207,-26.0
1690527978.231874,208,-30.0
1690527978.2489789,209,-28.0
1690527978.315279,213,-38.0
1690527978.364369,216,-20.0
1690527978.4134479,219,-24.0
1690527978.429962,220,-30.0
1690527978.478593,223,-36.0
1690527978.494715,224,-36.0
1690527978.527395,226,-4.0
1690527978.543787,227,-26.0
1690527978.559508,228,-34.0
1690527978.5922618,230,-26.0
1690527978.608531,231,-22.0
1690527978.640665,233,-34.0
1690527978.656668,234,-38.0
1690527978.6731782,235,-24.0
1690527978.722508,238,-28.0
1690527978.771072,241,-46.0
1690527978.854253,246,-40.0
1690527978.888597,248,-44.0
1690527978.923284,250,-14.0
1690527978.939949,251,2.0
1690527979.024605,256,-34.0
1690527979.0750568,259,-12.0
1690527979.092223,260,-12.0
1690527979.1094909,261,-36.0
1690527979.126687,262,-16.0
1690527979.1608121,264,-26.0
1690527979.229801,268,-34.0
1690527979.26378,270,-30.0
1690527979.297772,272,-34.0
1690527979.332944,274,-16.0
1690527979.418603,279,-34.0
1690527979.452339,281,-22.0
1690527979.520412,285,-28.0
1690527979.6020448,290,-22.0
1690527979.634528,292,-22.0
1690527979.650841,293,-32.0
1690527979.699677,296,-16.0
1690527979.731808,298,-30.0
1690527979.748246,299,-20.0
1690527979.895585,300,-38.0
1690527979.927205,302,-20.0
1690527979.9438112,303,-20.0
1690527979.959421,304,-36.0
1690527980.025293,308,-16.0
1690527980.041386,309,-20.0
1690527980.072712,311,-26.0
1690527980.121377,314,-32.0
1690527980.1862679,318,-22.0
1690527980.201904,319,-20.0
1690527980.217619,320,-40.0
1690527980.233446,321,-18.0
1690527980.266449,323,-22.0
1690527980.3142378,326,-22.0
1690527980.3307168,327,-14.0
1690527980.346666,328,-10.0
1690527980.3942919,331,-20.0
1690527980.410435,332,-38.0
1690527980.4423249,334,-20.0
1690527980.538309,340,-26.0
1690527980.570208,342,-4.0
1690527980.617933,345,-22.0
1690527980.634211,346,-28.0
1690527980.667395,348,-14.0
1690527980.6838,349,-22.0
1690527980.764887,354,-8.0
1690527980.7810502,355,-22.0
1690527980.812979,357,-4.0
1690527980.8445692,359,0.0
1690527980.8611789,360,-10.0
1690527980.8773482,361,-4.0
1690527980.925555,364,-18.0
1690527980.941757,365,-24.0
1690527980.990705,368,-26.0
1690527981.006127,369,-10.0
1690527981.0388548,371,-16.0
1690527981.055449,372,-2.0
1690527981.0878851,374,-4.0
1690527981.152413,378,4.0
1690527981.16847,379,-6.0
1690527981.184607,380,-30.0
1690527981.217418,382,-12.0
1690527981.233082,383,-4.0
1690527981.281028,386,-20.0
1690527981.29649,387,-2.0
1690527981.3128371,388,-8.0
1690527981.3291671,389,-18.0
1690527981.3609548,391,-34.0
1690527981.377234,392,-48.0
1690527981.39335,393,-32.0
1690527981.409437,394,-34.0
1690527981.684812,403,-20.0
1690527981.7013812,404,-20.0
1690527981.7335172,406,-10.0
1690527981.780224,409,10.0
1690527981.891689,416,-18.0
1690527981.907433,417,-8.0
1690527981.972041,421,-18.0
1690527981.9881558,422,-12.0
1690527982.004668,423,4.0
1690527982.036845,425,6.0
1690527982.068948,427,-18.0
1690527982.13242,431,2.0
1690527982.275199,440,10.0
1690527982.291393,441,-16.0
1690527982.3071601,442,-4.0
1690527982.3235588,443,0.0
1690527982.355299,445,-22.0
1690527982.3714602,446,-14.0
1690527982.419148,449,-4.0
1690527982.467186,452,-16.0
1690527982.578717,459,-4.0
1690527982.5944011,460,6.0
1690527982.610208,461,-16.0
1690527982.625846,462,-2.0
1690527982.657313,464,18.0
1690527982.6729221,465,-2.0
1690527982.688956,466,-22.0
1690527982.7207391,468,2.0
1690527982.736432,469,-8.0
1690527982.7520351,470,14.0
1690527982.783277,472,-20.0
1690527982.816125,474,-8.0
1690527982.832462,475,-28.0
1690527982.895652,479,4.0
1690527983.0069509,486,-28.0
1690527983.053969,489,-16.0
1690527983.069411,490,-10.0
1690527983.101019,492,-22.0
1690527983.132761,494,-6.0
1690527983.181431,497,4.0
1690527983.488877,508,-28.0
1690527983.536812,511,-4.0
1690527983.5526762,512,-28.0
1690527983.568738,513,-2.0
1690527983.600642,515,-20.0
1690527983.6326232,517,-14.0
1690527983.6486201,518,-10.0
1690527983.6805482,520,-12.0
1690527983.759485,525,-16.0
1690527983.775557,526,-24.0
1690527983.871464,532,-24.0
1690527983.90289,534,-12.0
1690527983.918711,535,-10.0
1690527983.934572,536,-8.0
1690527983.950382,537,-22.0
1690527983.966657,538,-18.0
1690527983.982543,539,-8.0
1690527983.998753,540,-18.0
1690527984.0147278,541,2.0
1690527984.0305998,542,-20.0
1690527984.0466812,543,-14.0
1690527984.07847,545,-8.0
1690527984.126486,548,-10.0
1690527984.1422021,549,-18.0
1690527984.157692,550,-16.0
1690527984.1891148,552,-32.0
1690527984.251337,556,-2.0
1690527984.2833998,558,-12.0
1690527984.3154418,560,-18.0
1690527984.378537,564,-10.0
1690527984.394123,565,-18.0
1690527984.41054,566,-10.0
1690527984.442472,568,-2.0
1690527984.473684,570,-14.0
1690527984.505497,572,-28.0
1690527984.5383732,574,-2.0
1690527984.5547788,575,-14.0
1690527984.6028988,578,-10.0
1690527984.6354501,580,-12.0
1690527984.651374,581,-6.0
1690527984.667677,582,12.0
1690527984.683985,583,-18.0
1690527984.701035,584,0.0
1690527984.716542,585,2.0
1690527984.749432,587,-4.0
1690527984.765463,588,10.0
1690527984.8476422,593,-22.0
1690527984.8639371,594,-8.0
1690527984.8964832,596,-16.0
1690527984.91292,597,-26.0
1690527984.928875,598,-6.0
1690527985.111737,601,10.0
1690527985.146215,603,-6.0
1690527985.1779861,605,-6.0
1690527985.20963,607,-10.0
1690527985.240447,609,-10.0
1690527985.2714849,611,0.0
1690527985.2865012,612,-6.0
1690527985.3020248,613,-24.0
1690527985.349131,616,-4.0
1690527985.4126651,620,-8.0
1690527985.428143,621,-6.0
1690527985.4587379,623,-14.0
1690527985.474039,624,-12.0
1690527985.508309,626,-8.0
1690527985.5728378,630,2.0
1690527985.6496902,635,-16.0
1690527985.757868,642,-6.0
1690527985.773396,643,-6.0
1690527985.8040059,645,-6.0
1690527985.819444,646,2.0
1690527985.8344278,647,-8.0
1690527985.849683,648,-16.0
1690527985.865341,649,0.0
1690527985.880692,650,-16.0
1690527985.911341,652,-14.0
1690527985.9266078,653,-6.0
1690527985.988222,657,-6.0
1690527986.003788,658,6.0
1690527986.034237,660,-4.0
1690527986.0652092,662,-8.0
1690527986.112875,665,-14.0
1690527986.144554,667,-14.0
1690527986.159573,668,-4.0
1690527986.175447,669,-6.0
1690527986.222377,672,-10.0
1690527986.23759,673,4.0
1690527986.252967,674,-8.0
1690527986.2685912,675,-20.0
1690527986.283793,676,-10.0
1690527986.3144488,678,-10.0
1690527986.330316,679,-10.0
1690527986.3460538,680,0.0
1690527986.377399,682,-14.0
1690527986.3922849,683,-8.0
1690527986.4076438,684,-14.0
1690527986.423216,685,-6.0
1690527986.4393861,686,-2.0
1690527986.454875,687,-8.0
1690527986.485601,689,-6.0
1690527986.500523,690,-4.0
1690527986.546008,693,-12.0
1690527986.608454,697,-6.0
1690527986.7867892,700,-2.0
1690527986.802496,701,-16.0
1690527986.8182871,702,-12.0
