Wall time,Step,Value
1690527903.874421,6,-56.0
1690527903.891733,7,-56.0
1690527903.9610088,11,-64.0
1690527903.978485,12,-52.0
1690527904.0138931,14,-48.0
1690527904.0314949,15,-46.0
1690527904.048526,16,-44.0
1690527904.081783,18,-38.0
1690527904.099298,19,-58.0
1690527904.116238,20,-40.0
1690527904.133355,21,-42.0
1690527904.2014232,25,-48.0
1690527904.355371,34,-52.0
1690527904.37257,35,-42.0
1690527904.406271,37,-54.0
1690527904.457759,40,-56.0
1690527904.47519,41,-56.0
1690527904.51035,43,-42.0
1690527904.5452,45,-54.0
1690527904.562111,46,-40.0
1690527904.596586,48,-52.0
1690527904.6307561,50,-36.0
1690527904.647958,51,-50.0
1690527904.698842,54,-46.0
1690527904.716047,55,-66.0
1690527904.732835,56,-62.0
1690527904.7493918,57,-28.0
1690527904.7663722,58,-36.0
1690527904.8166778,61,-38.0
1690527904.833327,62,-50.0
1690527904.86766,64,-50.0
1690527904.901723,66,-38.0
1690527904.918536,67,-56.0
1690527904.935333,68,-44.0
1690527904.951759,69,-60.0
1690527905.0032792,72,-38.0
1690527905.020004,73,-38.0
1690527905.037156,74,-42.0
1690527905.05425,75,-42.0
1690527905.088845,77,-36.0
1690527905.1399622,80,-42.0
1690527905.226454,85,-36.0
1690527905.243637,86,-36.0
1690527905.2609348,87,-50.0
1690527905.278513,88,-40.0
1690527905.295694,89,-44.0
1690527905.3131561,90,-52.0
1690527905.400843,95,-42.0
1690527905.678858,103,-38.0
1690527905.7316558,106,-44.0
1690527905.7490492,107,-48.0
1690527905.873308,114,-32.0
1690527905.9228501,117,-28.0
1690527905.956055,119,-42.0
1690527905.9726238,120,-32.0
1690527905.9889212,121,-28.0
1690527906.0560331,125,-58.0
1690527906.072313,126,-46.0
1690527906.089473,127,-28.0
1690527906.141012,130,-22.0
1690527906.1584692,131,-48.0
1690527906.209127,134,-34.0
1690527906.275499,138,-16.0
1690527906.308715,140,-38.0
1690527906.341762,142,-26.0
1690527906.358998,143,-34.0
1690527906.375975,144,-34.0
1690527906.393504,145,-38.0
1690527906.460991,149,-44.0
1690527906.496207,151,-28.0
1690527906.546837,154,-24.0
1690527906.5643232,155,-32.0
1690527906.581394,156,-28.0
1690527906.6153111,158,-48.0
1690527906.632234,159,-44.0
1690527906.649106,160,-34.0
1690527906.6991801,163,-40.0
1690527906.73264,165,-38.0
1690527906.7492638,166,-34.0
1690527906.7836318,168,-26.0
1690527906.800972,169,-30.0
1690527906.851912,172,-54.0
1690527906.937705,177,-26.0
1690527906.954839,178,-34.0
1690527906.9715981,179,-22.0
1690527907.005641,181,-42.0
1690527907.022665,182,-38.0
1690527907.056538,184,-20.0
1690527907.091063,186,-26.0
1690527907.10831,187,-28.0
1690527907.125195,188,-36.0
1690527907.14181,189,-30.0
1690527907.176127,191,-26.0
1690527907.19244,192,-32.0
1690527907.311116,199,-22.0
1690527907.507463,203,-26.0
1690527907.574114,207,-26.0
1690527907.5911171,208,-22.0
1690527907.608256,209,-30.0
1690527907.6758678,213,-42.0
1690527907.7270231,216,-14.0
1690527907.7785568,219,-14.0
1690527907.794991,220,-30.0
1690527907.8456829,223,-32.0
1690527907.8623528,224,-20.0
1690527907.896062,226,-10.0
1690527907.913437,227,-32.0
1690527907.9299421,228,-34.0
1690527907.963288,230,-26.0
1690527907.980149,231,-30.0
1690527908.015146,233,-22.0
1690527908.032371,234,-30.0
1690527908.04913,235,-32.0
1690527908.100611,238,-24.0
1690527908.1508212,241,-26.0
1690527908.234099,246,-32.0
1690527908.267413,248,-38.0
1690527908.301093,250,-18.0
1690527908.317798,251,-6.0
1690527908.400532,256,-28.0
1690527908.4504478,259,-20.0
1690527908.4673622,260,-16.0
1690527908.483882,261,-34.0
1690527908.500869,262,-34.0
1690527908.534883,264,-20.0
1690527908.602002,268,-26.0
1690527908.635217,270,-18.0
1690527908.6683269,272,-4.0
1690527908.7017229,274,-42.0
