Wall time,Step,Value
1690527797.549706,6,-46.0
1690527797.566417,7,-56.0
1690527797.632638,11,-44.0
1690527797.64946,12,-32.0
1690527797.682399,14,-30.0
1690527797.699593,15,-40.0
1690527797.717622,16,-46.0
1690527797.7529411,18,-50.0
1690527797.7705128,19,-42.0
1690527797.787359,20,-50.0
1690527797.804735,21,-54.0
1690527797.8738508,25,-50.0
1690527798.031978,34,-40.0
1690527798.04996,35,-48.0
1690527798.083982,37,-30.0
1690527798.1366882,40,-50.0
1690527798.15386,41,-56.0
1690527798.1892312,43,-42.0
1690527798.223648,45,-52.0
1690527798.240881,46,-40.0
1690527798.275655,48,-42.0
1690527798.310905,50,-46.0
1690527798.3291368,51,-44.0
1690527798.3812668,54,-38.0
1690527798.398386,55,-40.0
1690527798.415776,56,-62.0
1690527798.432759,57,-30.0
1690527798.449783,58,-42.0
1690527798.501469,61,-54.0
1690527798.518283,62,-42.0
1690527798.5510988,64,-52.0
1690527798.5851688,66,-42.0
1690527798.601644,67,-40.0
1690527798.618848,68,-30.0
1690527798.636346,69,-58.0
1690527798.688016,72,-60.0
1690527798.704651,73,-42.0
1690527798.722133,74,-34.0
1690527798.739491,75,-46.0
1690527798.774064,77,-34.0
1690527798.82466,80,-28.0
1690527798.909842,85,-46.0
1690527798.926949,86,-48.0
1690527798.944164,87,-40.0
1690527798.9605818,88,-56.0
1690527798.977385,89,-48.0
1690527798.9943821,90,-42.0
1690527799.079384,95,-52.0
1690527799.349681,103,-42.0
1690527799.39975,106,-42.0
1690527799.4171782,107,-44.0
1690527799.5366552,114,-46.0
1690527799.589621,117,-48.0
1690527799.6249,119,-48.0
1690527799.642058,120,-52.0
1690527799.6591759,121,-42.0
1690527799.7270029,125,-28.0
1690527799.7434602,126,-32.0
1690527799.7596931,127,-36.0
1690527799.810417,130,-22.0
1690527799.8271308,131,-26.0
1690527799.8766038,134,-36.0
1690527799.944871,138,-34.0
1690527799.9797812,140,-46.0
1690527800.013817,142,-42.0
1690527800.0302432,143,-40.0
1690527800.04658,144,-30.0
1690527800.0621471,145,-30.0
1690527800.128694,149,-32.0
1690527800.160834,151,-36.0
1690527800.2094421,154,-22.0
1690527800.2263849,155,-28.0
1690527800.242708,156,-38.0
1690527800.276036,158,-28.0
1690527800.292623,159,-4.0
1690527800.30883,160,-34.0
1690527800.35808,163,-40.0
1690527800.391957,165,-28.0
1690527800.4091141,166,-32.0
1690527800.442407,168,-30.0
1690527800.459253,169,-42.0
1690527800.510819,172,-38.0
1690527800.591614,177,-16.0
1690527800.607929,178,-38.0
1690527800.624203,179,-26.0
1690527800.656645,181,-34.0
1690527800.6738381,182,-36.0
1690527800.70648,184,-36.0
1690527800.7390158,186,-46.0
1690527800.755075,187,-30.0
1690527800.771613,188,-32.0
1690527800.788086,189,-34.0
1690527800.8197792,191,-26.0
1690527800.835872,192,-28.0
1690527800.9507709,199,-32.0
1690527801.14803,203,-20.0
1690527801.213774,207,-26.0
1690527801.229766,208,-40.0
1690527801.2454379,209,-28.0
1690527801.3107252,213,-28.0
1690527801.3589702,216,-40.0
1690527801.408038,219,-30.0
1690527801.424566,220,-20.0
1690527801.473757,223,-34.0
1690527801.48987,224,-44.0
1690527801.5228648,226,-44.0
1690527801.538953,227,-38.0
1690527801.5573492,228,-34.0
1690527801.590601,230,-26.0
1690527801.6071239,231,-36.0
1690527801.640609,233,-42.0
1690527801.656766,234,-30.0
1690527801.672865,235,-20.0
1690527801.721919,238,-28.0
1690527801.770459,241,-32.0
1690527801.8516521,246,-34.0
1690527801.8830552,248,-32.0
1690527801.9152482,250,-20.0
1690527801.9309728,251,-18.0
1690527802.0115578,256,-20.0
1690527802.059961,259,-16.0
1690527802.0754979,260,-26.0
1690527802.0919979,261,-28.0
