Wall time,Step,Value
1690527694.324994,6,-40.0
1690527694.341585,7,-54.0
1690527694.4077241,11,-52.0
1690527694.424459,12,-54.0
1690527694.4585128,14,-50.0
1690527694.474942,15,-52.0
1690527694.491445,16,-56.0
1690527694.524965,18,-30.0
1690527694.541445,19,-42.0
1690527694.557766,20,-44.0
1690527694.574615,21,-42.0
1690527694.640534,25,-28.0
1690527694.7894201,34,-32.0
1690527694.806089,35,-56.0
1690527694.838996,37,-24.0
1690527694.888003,40,-60.0
1690527694.904667,41,-50.0
1690527694.9376361,43,-38.0
1690527694.970041,45,-60.0
1690527694.986588,46,-44.0
1690527695.01923,48,-42.0
1690527695.052711,50,-42.0
1690527695.0693078,51,-50.0
1690527695.118576,54,-32.0
1690527695.134454,55,-18.0
1690527695.150419,56,-46.0
1690527695.167562,57,-56.0
1690527695.184273,58,-36.0
1690527695.23332,61,-48.0
1690527695.2500548,62,-46.0
1690527695.2825742,64,-58.0
1690527695.314647,66,-48.0
1690527695.33126,67,-40.0
1690527695.347561,68,-48.0
1690527695.363879,69,-38.0
1690527695.412817,72,-38.0
1690527695.428663,73,-42.0
1690527695.444787,74,-54.0
1690527695.4612439,75,-28.0
1690527695.4935172,77,-46.0
1690527695.54266,80,-40.0
1690527695.624017,85,-36.0
1690527695.6401322,86,-38.0
1690527695.656491,87,-48.0
1690527695.672342,88,-46.0
1690527695.688834,89,-44.0
1690527695.7057862,90,-54.0
1690527695.7877262,95,-42.0
1690527696.0636318,103,-34.0
1690527696.1169431,106,-40.0
1690527696.134974,107,-34.0
1690527696.259244,114,-62.0
1690527696.3112059,117,-38.0
1690527696.345721,119,-42.0
1690527696.363174,120,-48.0
1690527696.38029,121,-36.0
1690527696.45179,125,-34.0
1690527696.467927,126,-28.0
1690527696.484352,127,-20.0
1690527696.532715,130,-44.0
1690527696.548757,131,-44.0
1690527696.597478,134,-32.0
1690527696.663632,138,-40.0
1690527696.695971,140,-42.0
1690527696.728522,142,-36.0
1690527696.7446258,143,-36.0
1690527696.76134,144,-36.0
1690527696.7771819,145,-32.0
1690527696.84209,149,-46.0
1690527696.874485,151,-38.0
1690527696.9224699,154,-38.0
1690527696.9381719,155,-40.0
1690527696.954636,156,-52.0
1690527696.9873312,158,-36.0
1690527697.003755,159,-34.0
1690527697.019715,160,-34.0
1690527697.0682602,163,-28.0
1690527697.100492,165,-32.0
1690527697.1162271,166,-30.0
1690527697.1486452,168,-36.0
1690527697.1648252,169,-30.0
1690527697.2143779,172,-28.0
1690527697.295815,177,-30.0
1690527697.311311,178,-18.0
1690527697.3275578,179,-26.0
1690527697.359475,181,-28.0
1690527697.37566,182,-44.0
1690527697.407927,184,-20.0
1690527697.4401321,186,-48.0
1690527697.4559171,187,-46.0
1690527697.471825,188,-36.0
1690527697.488297,189,-28.0
1690527697.520779,191,-32.0
1690527697.5368881,192,-44.0
1690527697.648658,199,-36.0
1690527697.841999,203,-36.0
1690527697.905559,207,-26.0
1690527697.9216871,208,-44.0
1690527697.938284,209,-14.0
1690527698.00274,213,-38.0
1690527698.050482,216,-34.0
1690527698.09871,219,-44.0
1690527698.115371,220,-38.0
1690527698.163497,223,-12.0
1690527698.179807,224,-20.0
1690527698.2117991,226,-24.0
1690527698.2279308,227,-18.0
1690527698.244371,228,-28.0
1690527698.276757,230,-30.0
1690527698.2927392,231,-20.0
1690527698.325,233,-44.0
1690527698.3414972,234,-32.0
1690527698.357387,235,-20.0
1690527698.405107,238,-32.0
1690527698.4534872,241,-24.0
1690527698.532723,246,-36.0
1690527698.56536,248,-36.0
1690527698.59747,250,-46.0
1690527698.613646,251,-26.0
1690527698.6934211,256,-34.0
1690527698.740763,259,-14.0
1690527698.757283,260,-12.0
1690527698.773529,261,-26.0
1690527698.78955,262,10.0
1690527698.821321,264,-12.0
1690527698.8854709,268,-12.0
1690527698.917614,270,-34.0
1690527698.949545,272,-34.0
1690527698.9811358,274,-30.0
1690527699.06056,279,-30.0
1690527699.0926259,281,-32.0
1690527699.155658,285,-32.0
1690527699.2364428,290,-28.0
1690527699.268884,292,-32.0
1690527699.2846239,293,-22.0
1690527699.333386,296,-32.0
1690527699.365867,298,-26.0
1690527699.3819919,299,-22.0
1690527699.525544,300,-12.0
1690527699.5578182,302,-20.0
1690527699.5740008,303,-30.0
1690527699.589955,304,-40.0
1690527699.6531122,308,-34.0
1690527699.669099,309,-14.0
1690527699.700948,311,-22.0
1690527699.7482271,314,-12.0
1690527699.811769,318,-32.0
1690527699.8279731,319,-28.0
1690527699.8434079,320,-28.0
1690527699.8591821,321,-16.0
1690527699.891229,323,0.0
1690527699.9391701,326,-8.0
1690527699.955338,327,-22.0
1690527699.9713972,328,-20.0
1690527700.0185752,331,-14.0
1690527700.0343711,332,2.0
1690527700.0662751,334,-16.0
1690527700.160872,340,-24.0
1690527700.192523,342,-4.0
1690527700.240609,345,-22.0
1690527700.2567801,346,-18.0
1690527700.288607,348,-10.0
