Wall time,Step,Value
1690527868.278145,6,-73.0
1690527868.295188,7,-67.0
1690527868.3640451,11,-70.0
1690527868.381289,12,-61.0
1690527868.415642,14,-58.0
1690527868.432676,15,-61.0
1690527868.449955,16,-40.0
1690527868.484051,18,-58.0
1690527868.50092,19,-58.0
1690527868.517681,20,-64.0
1690527868.5348601,21,-52.0
1690527868.601652,25,-49.0
1690527868.754478,34,-58.0
1690527868.771424,35,-55.0
1690527868.805162,37,-58.0
1690527868.856065,40,-70.0
1690527868.873707,41,-64.0
1690527868.907566,43,-58.0
1690527868.941855,45,-49.0
1690527868.958967,46,-61.0
1690527868.993352,48,-52.0
1690527869.027522,50,-58.0
1690527869.0445518,51,-46.0
1690527869.09603,54,-55.0
1690527869.1124449,55,-61.0
1690527869.1293828,56,-61.0
1690527869.1467562,57,-64.0
1690527869.163106,58,-46.0
1690527869.214918,61,-61.0
1690527869.2323232,62,-67.0
1690527869.26664,64,-61.0
1690527869.3010712,66,-58.0
1690527869.318013,67,-55.0
1690527869.335219,68,-61.0
1690527869.352148,69,-61.0
1690527869.4036732,72,-58.0
1690527869.4205928,73,-49.0
1690527869.437684,74,-52.0
1690527869.454839,75,-52.0
1690527869.4892092,77,-64.0
1690527869.540385,80,-55.0
1690527869.6250849,85,-49.0
1690527869.642323,86,-64.0
1690527869.6588109,87,-40.0
1690527869.6756868,88,-40.0
1690527869.692708,89,-58.0
1690527869.7101052,90,-52.0
1690527869.794878,95,-19.0
1690527870.062903,103,-64.0
1690527870.11327,106,-40.0
1690527870.129895,107,-46.0
1690527870.246472,114,-52.0
1690527870.298613,117,-55.0
1690527870.332149,119,-58.0
1690527870.349271,120,-55.0
1690527870.366591,121,-52.0
1690527870.434221,125,-64.0
1690527870.451503,126,-49.0
1690527870.468179,127,-49.0
1690527870.518381,130,-43.0
1690527870.535639,131,-49.0
1690527870.586554,134,-37.0
1690527870.654379,138,-40.0
1690527870.6884842,140,-52.0
1690527870.722796,142,-49.0
1690527870.739586,143,-49.0
1690527870.756897,144,-61.0
1690527870.773657,145,-49.0
1690527870.841651,149,-40.0
1690527870.8764548,151,-49.0
1690527870.9272032,154,-31.0
1690527870.944138,155,-31.0
1690527870.961146,156,-34.0
1690527870.994665,158,-34.0
1690527871.011575,159,-40.0
1690527871.028886,160,-31.0
1690527871.0787258,163,-43.0
1690527871.112517,165,-43.0
1690527871.128747,166,-43.0
1690527871.1630368,168,-49.0
1690527871.180289,169,-49.0
1690527871.229394,172,-37.0
1690527871.312958,177,-52.0
1690527871.329973,178,-46.0
1690527871.347808,179,-49.0
1690527871.383224,181,-46.0
1690527871.400388,182,-46.0
1690527871.435777,184,-52.0
1690527871.470162,186,-46.0
1690527871.487007,187,-37.0
1690527871.503893,188,-28.0
1690527871.521278,189,-43.0
1690527871.5557919,191,-40.0
1690527871.573148,192,-28.0
1690527871.6977532,199,-37.0
1690527871.9014668,203,-40.0
1690527871.967867,207,-43.0
1690527871.984106,208,-40.0
1690527872.001088,209,-28.0
1690527872.067264,213,-22.0
1690527872.117882,216,-22.0
1690527872.167129,219,-46.0
1690527872.184014,220,-52.0
1690527872.234275,223,-40.0
1690527872.250755,224,-61.0
1690527872.284278,226,-34.0
1690527872.300807,227,-34.0
1690527872.316609,228,-49.0
1690527872.349968,230,-37.0
1690527872.366652,231,-49.0
1690527872.400724,233,-25.0
1690527872.41746,234,-34.0
1690527872.433743,235,-43.0
1690527872.4841092,238,-55.0
1690527872.5340438,241,-46.0
1690527872.6173341,246,-49.0
1690527872.650851,248,-37.0
1690527872.683775,250,-43.0
1690527872.700185,251,-16.0
1690527872.783026,256,-10.0
1690527872.832452,259,-25.0
1690527872.8490849,260,-25.0
1690527872.865697,261,-34.0
1690527872.883372,262,-22.0
1690527872.916736,264,-22.0
1690527872.982553,268,-31.0
1690527873.016006,270,-40.0
1690527873.048755,272,-34.0
1690527873.082303,274,-28.0
1690527873.166142,279,-19.0
1690527873.199351,281,-37.0
1690527873.2653792,285,-25.0
1690527873.348135,290,-43.0
1690527873.3811798,292,-16.0
1690527873.397541,293,-40.0
1690527873.44686,296,-43.0
1690527873.479192,298,-22.0
1690527873.495465,299,-19.0
1690527873.641334,300,-28.0
1690527873.6754649,302,-25.0
1690527873.6922219,303,-25.0
1690527873.7088242,304,-37.0
1690527873.776656,308,-16.0
1690527873.793749,309,-28.0
1690527873.8274088,311,-31.0
1690527873.876728,314,-25.0
1690527873.942803,318,-19.0
1690527873.959681,319,-34.0
1690527873.97662,320,-31.0
1690527873.993218,321,-22.0
1690527874.025687,323,-40.0
1690527874.0751328,326,-25.0
1690527874.092103,327,-10.0
1690527874.108332,328,-31.0
1690527874.157884,331,-46.0
1690527874.173704,332,-10.0
1690527874.208246,334,-37.0
1690527874.30755,340,-25.0
1690527874.339851,342,-34.0
1690527874.3890078,345,-10.0
1690527874.40588,346,-25.0
1690527874.438667,348,-10.0
1690527874.45538,349,-13.0
1690527874.537516,354,-16.0
1690527874.553868,355,-16.0
1690527874.587199,357,-19.0
1690527874.620783,359,-10.0
1690527874.63768,360,-31.0
1690527874.654075,361,-16.0
1690527874.703988,364,-25.0
1690527874.7210739,365,-22.0
1690527874.771395,368,-22.0
1690527874.78796,369,-13.0
1690527874.820976,371,-37.0
1690527874.837444,372,-28.0
