Wall time,Step,Value
1690527903.87441,6,-52.0
1690527903.8917172,7,-73.0
1690527903.960997,11,-61.0
1690527903.978475,12,-64.0
1690527904.0138822,14,-61.0
1690527904.031353,15,-58.0
1690527904.048515,16,-67.0
1690527904.081772,18,-55.0
1690527904.099288,19,-70.0
1690527904.1162271,20,-61.0
1690527904.1333451,21,-61.0
1690527904.2014122,25,-58.0
1690527904.35536,34,-64.0
1690527904.372559,35,-55.0
1690527904.4062579,37,-64.0
1690527904.457749,40,-64.0
1690527904.475179,41,-55.0
1690527904.5103402,43,-52.0
1690527904.5451899,45,-52.0
1690527904.562101,46,-58.0
1690527904.596575,48,-64.0
1690527904.6307452,50,-52.0
1690527904.647948,51,-58.0
1690527904.698831,54,-46.0
1690527904.716036,55,-79.0
1690527904.732824,56,-70.0
1690527904.7493818,57,-64.0
1690527904.766196,58,-40.0
1690527904.8166678,61,-43.0
1690527904.833317,62,-58.0
1690527904.867648,64,-64.0
1690527904.901713,66,-46.0
1690527904.918526,67,-58.0
1690527904.935322,68,-55.0
1690527904.951749,69,-73.0
1690527905.0032692,72,-52.0
1690527905.019994,73,-61.0
1690527905.037146,74,-49.0
1690527905.0542378,75,-55.0
1690527905.088833,77,-40.0
1690527905.1399522,80,-58.0
1690527905.2263172,85,-49.0
1690527905.243627,86,-49.0
1690527905.2609239,87,-52.0
1690527905.278273,88,-55.0
1690527905.2956831,89,-49.0
1690527905.313144,90,-55.0
1690527905.400831,95,-49.0
1690527905.678846,103,-55.0
1690527905.7316449,106,-67.0
1690527905.749037,107,-55.0
1690527905.8732958,114,-43.0
1690527905.922839,117,-34.0
1690527905.9560452,119,-52.0
1690527905.972613,120,-49.0
1690527905.9889112,121,-43.0
1690527906.056022,125,-61.0
1690527906.072302,126,-46.0
1690527906.089462,127,-34.0
1690527906.141,130,-28.0
1690527906.158457,131,-43.0
1690527906.2091148,134,-43.0
1690527906.275489,138,-37.0
1690527906.308704,140,-52.0
1690527906.341752,142,-40.0
1690527906.358987,143,-34.0
1690527906.375964,144,-49.0
1690527906.393493,145,-43.0
1690527906.46098,149,-46.0
1690527906.496195,151,-46.0
1690527906.546827,154,-37.0
1690527906.5643132,155,-28.0
1690527906.581384,156,-34.0
1690527906.6153002,158,-55.0
1690527906.632159,159,-46.0
1690527906.6490939,160,-49.0
1690527906.699169,163,-49.0
1690527906.732629,165,-49.0
1690527906.749254,166,-40.0
1690527906.7836218,168,-37.0
1690527906.800961,169,-43.0
1690527906.851902,172,-49.0
1690527906.9376929,177,-28.0
1690527906.954827,178,-46.0
1690527906.9715872,179,-43.0
1690527907.005631,181,-46.0
1690527907.0226529,182,-58.0
1690527907.0565279,184,-34.0
1690527907.090849,186,-46.0
1690527907.108095,187,-37.0
1690527907.125185,188,-40.0
1690527907.1417978,189,-37.0
1690527907.17596,191,-28.0
1690527907.19228,192,-43.0
1690527907.311105,199,-40.0
1690527907.507452,203,-46.0
1690527907.574103,207,-34.0
1690527907.5911071,208,-19.0
1690527907.608246,209,-43.0
1690527907.6758568,213,-43.0
1690527907.727013,216,-25.0
1690527907.7785459,219,-40.0
1690527907.794981,220,-31.0
1690527907.845672,223,-40.0
1690527907.8623428,224,-34.0
1690527907.896052,226,-28.0
1690527907.9131851,227,-40.0
1690527907.929932,228,-40.0
1690527907.963277,230,-31.0
1690527907.980139,231,-49.0
1690527908.015135,233,-31.0
1690527908.032361,234,-37.0
1690527908.04912,235,-49.0
1690527908.1006,238,-28.0
1690527908.150811,241,-40.0
1690527908.234089,246,-52.0
1690527908.267402,248,-37.0
1690527908.3010828,250,-37.0
1690527908.317787,251,-19.0
1690527908.400522,256,-28.0
1690527908.4503942,259,-28.0
1690527908.467351,260,-22.0
1690527908.483871,261,-28.0
1690527908.500858,262,-19.0
1690527908.534873,264,-28.0
1690527908.601991,268,-31.0
1690527908.635206,270,-22.0
1690527908.6683168,272,-16.0
1690527908.701712,274,-49.0
1690527908.785748,279,-28.0
1690527908.819136,281,-34.0
1690527908.8853,285,-34.0
1690527908.96849,290,-22.0
1690527909.002149,292,-52.0
1690527909.019371,293,-25.0
1690527909.069515,296,-31.0
1690527909.1028821,298,-28.0
1690527909.1195798,299,-22.0
1690527909.268329,300,-31.0
1690527909.301077,302,-25.0
1690527909.317728,303,-22.0
1690527909.334552,304,-34.0
1690527909.400758,308,-13.0
1690527909.417026,309,-31.0
1690527909.450428,311,-49.0
1690527909.500397,314,-34.0
1690527909.5675688,318,-31.0
1690527909.584585,319,-28.0
1690527909.601291,320,-22.0
1690527909.6183639,321,-25.0
1690527909.651349,323,-28.0
1690527909.701119,326,-19.0
1690527909.7177489,327,-25.0
1690527909.734711,328,-37.0
1690527909.783964,331,-25.0
1690527909.800558,332,-25.0
1690527909.834284,334,-22.0
1690527909.9346151,340,-28.0
1690527909.967732,342,-25.0
1690527910.0178702,345,-25.0
1690527910.034594,346,-28.0
1690527910.068319,348,-16.0
1690527910.084703,349,-31.0
1690527910.1672142,354,-25.0
1690527910.183653,355,-22.0
1690527910.217014,357,-19.0
1690527910.2500238,359,-22.0
1690527910.266721,360,-13.0
1690527910.283411,361,-25.0
1690527910.3325891,364,-37.0
1690527910.349,365,-28.0
1690527910.398914,368,-22.0
1690527910.415806,369,-22.0
1690527910.448907,371,-4.0
1690527910.4654121,372,-22.0
1690527910.498972,374,-28.0
1690527910.566401,378,-22.0
1690527910.582753,379,-10.0
1690527910.599263,380,-34.0
1690527910.632457,382,-34.0
1690527910.649076,383,-31.0
1690527910.6990871,386,-25.0
1690527910.715394,387,-31.0
1690527910.731997,388,-13.0
1690527910.748648,389,-22.0
1690527910.781642,391,-22.0
1690527910.79776,392,-1.0
1690527910.814144,393,-16.0
1690527910.8310049,394,-19.0
1690527911.112888,403,-4.0
1690527911.129211,404,-22.0
1690527911.162355,406,-13.0
1690527911.214449,409,-13.0
1690527911.331987,416,-16.0
1690527911.3492448,417,-22.0
1690527911.417151,421,-10.0
1690527911.433554,422,-4.0
1690527911.449579,423,-10.0
1690527911.484888,425,-34.0
1690527911.520434,427,-4.0
1690527911.584875,431,-25.0
1690527911.729413,440,-4.0
1690527911.745692,441,-1.0
1690527911.762193,442,-13.0
1690527911.778293,443,-22.0
1690527911.811171,445,-25.0
1690527911.827745,446,-10.0
1690527911.877053,449,-10.0
1690527911.9259388,452,-13.0
1690527912.039656,459,2.0
1690527912.055744,460,-13.0
1690527912.072185,461,11.0
1690527912.0882719,462,-22.0
1690527912.1212459,464,-10.0
1690527912.137355,465,14.0
1690527912.154093,466,5.0
1690527912.1873238,468,-19.0
1690527912.204273,469,5.0
1690527912.2204869,470,-4.0
1690527912.252946,472,-4.0
1690527912.2862232,474,5.0
1690527912.3030121,475,8.0
1690527912.368632,479,-4.0
1690527912.483367,486,-4.0
1690527912.531925,489,-1.0
1690527912.547552,490,2.0
1690527912.5808809,492,-16.0
1690527912.6121411,494,-10.0
1690527912.661325,497,-13.0
1690527912.971067,508,-13.0
1690527913.019797,511,2.0
1690527913.0365171,512,-1.0
1690527913.0530581,513,-4.0
1690527913.086069,515,-1.0
1690527913.11843,517,14.0
1690527913.1344519,518,2.0
1690527913.1668968,520,2.0
1690527913.248823,525,-7.0
1690527913.265436,526,-1.0
1690527913.36363,532,5.0
1690527913.396291,534,5.0
1690527913.412274,535,-16.0
1690527913.4287202,536,-4.0
1690527913.4448981,537,-10.0
1690527913.4612448,538,5.0
1690527913.477516,539,-4.0
1690527913.4936802,540,-7.0
1690527913.510027,541,-7.0
1690527913.526609,542,-16.0
1690527913.543351,543,-1.0
1690527913.575913,545,8.0
1690527913.624546,548,8.0
1690527913.640672,549,2.0
1690527913.6570098,550,2.0
1690527913.68891,552,-4.0
1690527913.7527108,556,11.0
1690527913.785335,558,2.0
1690527913.817461,560,2.0
1690527913.8825622,564,14.0
1690527913.898529,565,14.0
1690527913.9147909,566,8.0
1690527913.947673,568,5.0
1690527913.9801338,570,-7.0
1690527914.01177,572,-1.0
1690527914.0450602,574,8.0
1690527914.0607219,575,11.0
1690527914.109688,578,5.0
1690527914.142269,580,8.0
1690527914.157834,581,-1.0
1690527914.1746712,582,-1.0
1690527914.190711,583,14.0
1690527914.206997,584,2.0
1690527914.2229,585,8.0
1690527914.255109,587,5.0
1690527914.271552,588,-1.0
1690527914.351775,593,14.0
1690527914.3681011,594,-1.0
1690527914.399179,596,8.0
1690527914.4149492,597,14.0
1690527914.430751,598,8.0
1690527914.608462,601,-1.0
1690527914.640678,603,14.0
1690527914.673249,605,2.0
1690527914.7052789,607,5.0
1690527914.737034,609,17.0
1690527914.768791,611,8.0
1690527914.7844899,612,-4.0
1690527914.8003461,613,2.0
1690527914.848705,616,14.0
1690527914.9118552,620,17.0
1690527914.928128,621,8.0
1690527914.959829,623,-4.0
1690527914.975989,624,8.0
1690527915.007303,626,-1.0
1690527915.0710888,630,-4.0
1690527915.150295,635,8.0
1690527915.262096,642,11.0
1690527915.278086,643,2.0
1690527915.309702,645,17.0
1690527915.325799,646,20.0
1690527915.342174,647,17.0
1690527915.3579898,648,-1.0
1690527915.374134,649,17.0
1690527915.3899798,650,17.0
1690527915.422121,652,17.0
1690527915.438134,653,8.0
1690527915.502056,657,26.0
1690527915.517948,658,2.0
1690527915.5503309,660,23.0
1690527915.582166,662,11.0
1690527915.630035,665,23.0
1690527915.662175,667,17.0
1690527915.6781719,668,-4.0
1690527915.6940029,669,17.0
1690527915.742081,672,-1.0
1690527915.757972,673,2.0
1690527915.774236,674,-4.0
1690527915.790122,675,11.0
1690527915.805774,676,20.0
1690527915.837245,678,20.0
1690527915.853238,679,8.0
1690527915.869351,680,-1.0
1690527915.901591,682,29.0
1690527915.917112,683,17.0
1690527915.933036,684,23.0
1690527915.948715,685,29.0
1690527915.964551,686,11.0
1690527915.980769,687,23.0
1690527916.012398,689,23.0
1690527916.028346,690,26.0
1690527916.07642,693,17.0
1690527916.1408992,697,5.0
1690527916.315256,700,23.0
1690527916.3307111,701,20.0
1690527916.34653,702,23.0
1690527916.377664,704,5.0
1690527916.393457,705,17.0
1690527916.408406,706,8.0
1690527916.424133,707,20.0
1690527916.455379,709,-1.0
1690527916.470784,710,26.0
1690527916.486209,711,29.0
1690527916.552214,715,20.0
1690527916.61661,719,29.0
1690527916.6331468,720,8.0
1690527916.665422,722,23.0
1690527916.681355,723,14.0
1690527916.697452,724,17.0
1690527916.7139342,725,14.0
1690527916.729585,726,14.0
1690527916.7451289,727,29.0
1690527916.792845,730,26.0
1690527916.8086898,731,26.0
1690527916.906944,737,17.0
1690527916.9391549,739,23.0
1690527916.955467,740,26.0
1690527916.9714189,741,20.0
1690527916.987526,742,14.0
1690527917.0198982,744,17.0
1690527917.069129,747,17.0
1690527917.084741,748,26.0
1690527917.132728,751,26.0
1690527917.1485639,752,20.0
1690527917.165789,753,20.0
1690527917.1971982,755,11.0
1690527917.227972,757,11.0
1690527917.273655,760,20.0
1690527917.2894871,761,11.0
1690527917.320915,763,20.0
1690527917.3677208,766,38.0
1690527917.383647,767,17.0
1690527917.3999202,768,20.0
1690527917.4315772,770,29.0
1690527917.44736,771,29.0
1690527917.463501,772,17.0
1690527917.4947252,774,11.0
1690527917.511169,775,20.0
1690527917.5270689,776,29.0
1690527917.6059608,781,20.0
1690527917.6687639,785,26.0
1690527917.6844301,786,26.0
1690527917.715786,788,35.0
1690527917.746521,790,17.0
1690527917.7769868,792,23.0
1690527917.792213,793,23.0
1690527917.8077261,794,26.0
1690527917.823641,795,32.0
1690527917.839564,796,11.0
1690527917.855068,797,17.0
1690527917.886029,799,29.0
1690527918.047573,801,14.0
1690527918.079419,803,20.0
1690527918.125584,806,20.0
1690527918.156693,808,29.0
1690527918.172249,809,23.0
1690527918.187582,810,32.0
1690527918.2497358,814,26.0
1690527918.2805388,816,23.0
1690527918.295717,817,29.0
1690527918.326695,819,26.0
1690527918.373559,822,35.0
1690527918.4045131,824,29.0
1690527918.420469,825,26.0
1690527918.436269,826,20.0
1690527918.482599,829,44.0
1690527918.529479,832,35.0
1690527918.545168,833,32.0
1690527918.576697,835,32.0
1690527918.607858,837,41.0
1690527918.639352,839,26.0
1690527918.718079,844,32.0
1690527918.749377,846,32.0
1690527918.765258,847,29.0
1690527918.78106,848,20.0
1690527918.7964091,849,29.0
1690527918.843094,852,38.0
1690527918.936501,858,32.0
1690527918.967617,860,35.0
1690527918.983166,861,35.0
1690527918.999022,862,23.0
1690527919.0149398,863,35.0
1690527919.03029,864,32.0
1690527919.092696,868,35.0
1690527919.1240718,870,38.0
1690527919.139777,871,41.0
1690527919.185965,874,41.0
1690527919.2017238,875,32.0
1690527919.216295,876,38.0
1690527919.2311318,877,32.0
1690527919.246328,878,32.0
1690527919.277013,880,32.0
1690527919.292556,881,32.0
1690527919.308158,882,38.0
1690527919.3239849,883,35.0
1690527919.354969,885,44.0
1690527919.401577,888,38.0
1690527919.433045,890,29.0
1690527919.448574,891,35.0
1690527919.478784,893,41.0
1690527919.494467,894,32.0
1690527919.5418508,897,35.0
1690527919.55789,898,38.0
1690527919.7175481,900,38.0
1690527919.732085,901,35.0
1690527919.8390882,908,41.0
1690527919.85449,909,41.0
1690527919.870147,910,41.0
1690527919.885511,911,35.0
