Wall time,Step,Value
1690527797.549694,6,-55.0
1690527797.566407,7,-67.0
1690527797.632627,11,-61.0
1690527797.6494489,12,-52.0
1690527797.682388,14,-46.0
1690527797.699583,15,-46.0
1690527797.717491,16,-64.0
1690527797.7529302,18,-55.0
1690527797.7705019,19,-55.0
1690527797.787348,20,-64.0
1690527797.804725,21,-61.0
1690527797.8738408,25,-61.0
1690527798.031965,34,-52.0
1690527798.049949,35,-67.0
1690527798.08397,37,-46.0
1690527798.1366751,40,-61.0
1690527798.1538491,41,-70.0
1690527798.1892211,43,-61.0
1690527798.223637,45,-58.0
1690527798.240821,46,-46.0
1690527798.2756438,48,-55.0
1690527798.310894,50,-67.0
1690527798.328972,51,-46.0
1690527798.3812559,54,-52.0
1690527798.3983738,55,-58.0
1690527798.415765,56,-67.0
1690527798.432748,57,-37.0
1690527798.449773,58,-49.0
1690527798.501458,61,-73.0
1690527798.5181818,62,-52.0
1690527798.551088,64,-70.0
1690527798.5851579,66,-55.0
1690527798.601634,67,-52.0
1690527798.6188369,68,-37.0
1690527798.6363351,69,-58.0
1690527798.6880069,72,-70.0
1690527798.704641,73,-58.0
1690527798.722123,74,-37.0
1690527798.73948,75,-55.0
1690527798.7740538,77,-52.0
1690527798.8246489,80,-34.0
1690527798.909832,85,-55.0
1690527798.926938,86,-55.0
1690527798.944154,87,-43.0
1690527798.960572,88,-67.0
1690527798.9773738,89,-61.0
1690527798.994373,90,-55.0
1690527799.0792398,95,-67.0
1690527799.34967,103,-49.0
1690527799.39974,106,-43.0
1690527799.417168,107,-49.0
1690527799.536644,114,-58.0
1690527799.58961,117,-55.0
1690527799.6248882,119,-52.0
1690527799.642047,120,-58.0
1690527799.659165,121,-55.0
1690527799.726992,125,-46.0
1690527799.743449,126,-46.0
1690527799.7596831,127,-46.0
1690527799.810275,130,-43.0
1690527799.82712,131,-40.0
1690527799.8765929,134,-58.0
1690527799.944861,138,-49.0
1690527799.979771,140,-46.0
1690527800.013807,142,-49.0
1690527800.030089,143,-61.0
1690527800.0465689,144,-43.0
1690527800.0621371,145,-40.0
1690527800.128683,149,-46.0
1690527800.160823,151,-34.0
1690527800.20943,154,-40.0
1690527800.226374,155,-40.0
1690527800.242647,156,-52.0
1690527800.276026,158,-40.0
1690527800.29233,159,-19.0
1690527800.308821,160,-46.0
1690527800.358068,163,-46.0
1690527800.391946,165,-34.0
1690527800.4091039,166,-46.0
1690527800.4422982,168,-46.0
1690527800.4592419,169,-34.0
1690527800.510808,172,-40.0
1690527800.591605,177,-31.0
1690527800.607917,178,-43.0
1690527800.624192,179,-37.0
1690527800.656634,181,-37.0
1690527800.6738281,182,-40.0
1690527800.706469,184,-31.0
1690527800.739006,186,-55.0
1690527800.7550652,187,-34.0
1690527800.771511,188,-25.0
1690527800.788076,189,-40.0
1690527800.8197691,191,-34.0
1690527800.835863,192,-40.0
1690527800.9507608,199,-40.0
1690527801.1480188,203,-31.0
1690527801.2135491,207,-37.0
1690527801.229755,208,-46.0
1690527801.245428,209,-34.0
1690527801.310715,213,-34.0
1690527801.3589602,216,-46.0
1690527801.407773,219,-43.0
1690527801.424555,220,-37.0
1690527801.473747,223,-43.0
1690527801.4898582,224,-34.0
1690527801.5228539,226,-52.0
1690527801.5389419,227,-43.0
1690527801.557076,228,-31.0
1690527801.590397,230,-31.0
1690527801.607114,231,-43.0
1690527801.640599,233,-37.0
1690527801.656755,234,-22.0
1690527801.672854,235,-34.0
1690527801.7218292,238,-46.0
1690527801.770449,241,-28.0
1690527801.8516412,246,-40.0
1690527801.8830452,248,-49.0
1690527801.915238,250,-28.0
1690527801.930963,251,-16.0
1690527802.011549,256,-25.0
1690527802.059951,259,-19.0
1690527802.075488,260,-19.0
1690527802.091764,261,-46.0
1690527802.1078389,262,-31.0
1690527802.140766,264,-25.0
1690527802.2072031,268,-22.0
1690527802.239389,270,-31.0
1690527802.272228,272,-43.0
1690527802.3037288,274,-34.0
1690527802.385521,279,-37.0
1690527802.418391,281,-34.0
1690527802.484579,285,-37.0
1690527802.5628211,290,-31.0
1690527802.5941691,292,-28.0
1690527802.6100092,293,-25.0
1690527802.658186,296,-10.0
1690527802.690364,298,-31.0
1690527802.706329,299,-22.0
1690527802.8513,300,-13.0
1690527802.8847969,302,-40.0
1690527802.9007308,303,-22.0
1690527802.917523,304,-13.0
1690527802.9819798,308,-31.0
1690527802.998122,309,-25.0
1690527803.0298839,311,-31.0
1690527803.078204,314,-19.0
1690527803.1422138,318,-28.0
1690527803.157514,319,-16.0
1690527803.173751,320,-25.0
1690527803.190233,321,-25.0
1690527803.222134,323,-28.0
1690527803.270319,326,-37.0
1690527803.287115,327,-19.0
1690527803.3035882,328,-37.0
1690527803.3518221,331,-37.0
1690527803.3686101,332,-25.0
1690527803.4018,334,-25.0
1690527803.508512,340,-28.0
1690527803.544544,342,-19.0
1690527803.596344,345,-28.0
1690527803.613682,346,-16.0
1690527803.648403,348,-28.0
1690527803.664886,349,-25.0
1690527803.752629,354,-31.0
1690527803.7698119,355,-31.0
1690527803.804618,357,-13.0
1690527803.838016,359,-37.0
1690527803.855666,360,-25.0
1690527803.872658,361,-22.0
1690527803.925076,364,-22.0
1690527803.942276,365,-25.0
1690527803.995462,368,-25.0
1690527804.013622,369,-19.0
1690527804.048076,371,-31.0
1690527804.065208,372,-16.0
1690527804.0980291,374,-13.0
1690527804.1646159,378,-25.0
1690527804.180803,379,-7.0
1690527804.1970031,380,-16.0
1690527804.230321,382,-16.0
1690527804.246594,383,-16.0
1690527804.294847,386,-31.0
1690527804.3115468,387,-1.0
1690527804.328159,388,-16.0
1690527804.344044,389,-37.0
1690527804.376713,391,-16.0
1690527804.393445,392,-16.0
1690527804.4101079,393,-7.0
1690527804.426813,394,-16.0
1690527804.705052,403,-7.0
1690527804.721026,404,-7.0
1690527804.7548249,406,-22.0
1690527804.801344,409,-19.0
1690527804.910919,416,-22.0
1690527804.926901,417,-4.0
1690527804.992026,421,-22.0
1690527805.008559,422,-4.0
1690527805.024669,423,-7.0
1690527805.055865,425,-7.0
1690527805.0870159,427,-16.0
1690527805.152491,431,-22.0
1690527805.299604,440,-4.0
1690527805.315338,441,-13.0
1690527805.331996,442,-7.0
1690527805.348035,443,-7.0
1690527805.379155,445,-10.0
1690527805.394492,446,-10.0
1690527805.444289,449,-19.0
1690527805.4937449,452,-4.0
1690527805.604814,459,-19.0
1690527805.620403,460,-16.0
1690527805.636746,461,-28.0
1690527805.652431,462,-16.0
1690527805.6843772,464,11.0
1690527805.700737,465,-19.0
1690527805.716347,466,-19.0
1690527805.7480478,468,-1.0
1690527805.7637749,469,2.0
1690527805.778909,470,-25.0
1690527805.81074,472,-16.0
1690527805.8421388,474,-4.0
1690527805.858356,475,11.0
1690527805.920724,479,-7.0
1690527806.030581,486,2.0
1690527806.077968,489,-10.0
1690527806.093861,490,-7.0
1690527806.127025,492,-1.0
1690527806.159004,494,-28.0
1690527806.2072241,497,-4.0
1690527806.50705,508,-10.0
1690527806.554175,511,-4.0
1690527806.5698402,512,2.0
1690527806.5847502,513,-13.0
1690527806.61703,515,-1.0
1690527806.648444,517,-10.0
1690527806.6634932,518,-19.0
1690527806.695799,520,8.0
1690527806.7757802,525,-4.0
1690527806.791753,526,2.0
1690527806.8868248,532,-10.0
1690527806.917896,534,8.0
1690527806.934088,535,-4.0
1690527806.949409,536,-4.0
1690527806.965764,537,-7.0
1690527806.981906,538,-1.0
1690527806.997039,539,-13.0
1690527807.013265,540,-4.0
1690527807.029311,541,11.0
1690527807.044776,542,17.0
1690527807.0606878,543,14.0
1690527807.091425,545,-16.0
1690527807.1386309,548,8.0
1690527807.154454,549,-1.0
1690527807.170069,550,17.0
1690527807.201858,552,-16.0
1690527807.2649632,556,5.0
1690527807.2970781,558,-4.0
1690527807.327976,560,-1.0
1690527807.3917708,564,-1.0
1690527807.407872,565,2.0
1690527807.423786,566,8.0
1690527807.454654,568,5.0
1690527807.4857101,570,20.0
1690527807.51669,572,2.0
1690527807.5482612,574,-4.0
1690527807.563775,575,5.0
1690527807.609198,578,8.0
1690527807.6408472,580,2.0
1690527807.657103,581,-7.0
1690527807.673275,582,11.0
1690527807.689211,583,2.0
1690527807.704544,584,2.0
1690527807.720339,585,8.0
1690527807.7514482,587,14.0
1690527807.766391,588,5.0
1690527807.844288,593,14.0
1690527807.859212,594,-4.0
1690527807.890841,596,5.0
1690527807.906726,597,5.0
1690527807.922102,598,-1.0
1690527808.097918,601,14.0
1690527808.129614,603,2.0
1690527808.161487,605,17.0
1690527808.191981,607,5.0
1690527808.22282,609,-10.0
1690527808.254123,611,11.0
1690527808.2694201,612,5.0
1690527808.2840269,613,5.0
1690527808.3295832,616,2.0
1690527808.390301,620,23.0
1690527808.406358,621,11.0
1690527808.4376562,623,-4.0
1690527808.4529102,624,11.0
1690527808.484669,626,11.0
1690527808.545693,630,11.0
1690527808.622443,635,17.0
1690527808.730496,642,11.0
1690527808.746298,643,11.0
1690527808.7781482,645,8.0
1690527808.7931619,646,14.0
1690527808.809241,647,17.0
1690527808.8249469,648,20.0
1690527808.8404129,649,8.0
1690527808.8560798,650,11.0
1690527808.8858721,652,8.0
1690527808.901949,653,23.0
1690527808.96257,657,17.0
1690527808.978427,658,8.0
1690527809.009043,660,2.0
1690527809.0402749,662,-7.0
1690527809.0903301,665,20.0
1690527809.122408,667,14.0
1690527809.139175,668,8.0
1690527809.155801,669,11.0
1690527809.202799,672,2.0
1690527809.2191129,673,8.0
1690527809.23513,674,14.0
1690527809.250753,675,8.0
1690527809.2666612,676,23.0
1690527809.298656,678,11.0
1690527809.314692,679,23.0
1690527809.331188,680,17.0
1690527809.3641589,682,5.0
1690527809.380609,683,23.0
1690527809.3967931,684,17.0
1690527809.412433,685,14.0
1690527809.428479,686,14.0
1690527809.445039,687,-1.0
1690527809.4776719,689,5.0
1690527809.493088,690,20.0
1690527809.541824,693,23.0
1690527809.604054,697,23.0
1690527809.784197,700,26.0
1690527809.798998,701,-1.0
1690527809.814348,702,17.0
1690527809.844585,704,20.0
1690527809.860189,705,20.0
1690527809.8762612,706,5.0
1690527809.891742,707,8.0
1690527809.922195,709,26.0
1690527809.938375,710,8.0
1690527809.953439,711,23.0
